Original Article,Original Summary,"('Tm',)","('Lex',)","('Luhn',)","('Lsa',)","('Tr',)","('LDA',)","('Tm', 'Lex')","('Tm', 'Luhn')","('Tm', 'Lsa')","('Tm', 'Tr')","('Tm', 'LDA')","('Lex', 'Luhn')","('Lex', 'Lsa')","('Lex', 'Tr')","('Lex', 'LDA')","('Luhn', 'Lsa')","('Luhn', 'Tr')","('Luhn', 'LDA')","('Lsa', 'Tr')","('Lsa', 'LDA')","('Tr', 'LDA')","('Tm', 'Lex', 'Luhn')","('Tm', 'Lex', 'Lsa')","('Tm', 'Lex', 'Tr')","('Tm', 'Lex', 'LDA')","('Tm', 'Luhn', 'Lsa')","('Tm', 'Luhn', 'Tr')","('Tm', 'Luhn', 'LDA')","('Tm', 'Lsa', 'Tr')","('Tm', 'Lsa', 'LDA')","('Tm', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa')","('Lex', 'Luhn', 'Tr')","('Lex', 'Luhn', 'LDA')","('Lex', 'Lsa', 'Tr')","('Lex', 'Lsa', 'LDA')","('Lex', 'Tr', 'LDA')","('Luhn', 'Lsa', 'Tr')","('Luhn', 'Lsa', 'LDA')","('Luhn', 'Tr', 'LDA')","('Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa')","('Tm', 'Lex', 'Luhn', 'Tr')","('Tm', 'Lex', 'Luhn', 'LDA')","('Tm', 'Lex', 'Lsa', 'Tr')","('Tm', 'Lex', 'Lsa', 'LDA')","('Tm', 'Lex', 'Tr', 'LDA')","('Tm', 'Luhn', 'Lsa', 'Tr')","('Tm', 'Luhn', 'Lsa', 'LDA')","('Tm', 'Luhn', 'Tr', 'LDA')","('Tm', 'Lsa', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa', 'Tr')","('Lex', 'Luhn', 'Lsa', 'LDA')","('Lex', 'Luhn', 'Tr', 'LDA')","('Lex', 'Lsa', 'Tr', 'LDA')","('Luhn', 'Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa', 'Tr')","('Tm', 'Lex', 'Luhn', 'Lsa', 'LDA')","('Tm', 'Lex', 'Luhn', 'Tr', 'LDA')","('Tm', 'Lex', 'Lsa', 'Tr', 'LDA')","('Tm', 'Luhn', 'Lsa', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA')"
tensor(0.0363),tensor(0.3747),tensor(0.2982),tensor(0.3294),tensor(0.2677),tensor(0.2368),tensor(0.3189),tensor(0.2572),tensor(0.3192),tensor(0.2947),tensor(0.2832),tensor(0.3040),tensor(0.2964),tensor(0.3204),tensor(0.2714),tensor(0.3290),tensor(0.3297),tensor(0.2593),tensor(0.2763),tensor(0.2649),tensor(0.2476),tensor(0.2428),tensor(0.3071),tensor(0.3138),tensor(0.3009),tensor(0.3238),tensor(0.3184),tensor(0.2889),tensor(0.2938),tensor(0.2879),tensor(0.2851),tensor(0.2839),tensor(0.3008),tensor(0.2956),tensor(0.3202),tensor(0.3145),tensor(0.2870),tensor(0.2770),tensor(0.3342),tensor(0.2676),tensor(0.2549),tensor(0.2725),tensor(0.2550),tensor(0.3080),tensor(0.3170),tensor(0.3071),tensor(0.3073),tensor(0.2997),tensor(0.3195),tensor(0.2905),tensor(0.2865),tensor(0.2913),tensor(0.2890),tensor(0.3008),tensor(0.2925),tensor(0.3156),tensor(0.2893),tensor(0.2649),tensor(0.3089),tensor(0.3049),tensor(0.3098),tensor(0.3023),tensor(0.2919),tensor(0.2947),tensor(0.3068)
tensor(0.0186),tensor(0.3770),tensor(0.2386),tensor(0.2961),tensor(0.1965),tensor(0.2427),tensor(0.2556),tensor(0.1894),tensor(0.2611),tensor(0.2246),tensor(0.2409),tensor(0.2426),tensor(0.2364),tensor(0.2506),tensor(0.2625),tensor(0.2854),tensor(0.2859),tensor(0.2075),tensor(0.2027),tensor(0.1949),tensor(0.2431),tensor(0.2417),tensor(0.2377),tensor(0.2474),tensor(0.2573),tensor(0.2634),tensor(0.2594),tensor(0.2258),tensor(0.2239),tensor(0.2184),tensor(0.2398),tensor(0.2393),tensor(0.2394),tensor(0.2433),tensor(0.2501),tensor(0.2446),tensor(0.2705),tensor(0.2596),tensor(0.2866),tensor(0.2110),tensor(0.2022),tensor(0.2007),tensor(0.2382),tensor(0.2443),tensor(0.2499),tensor(0.2405),tensor(0.2581),tensor(0.2528),tensor(0.2590),tensor(0.2263),tensor(0.2239),tensor(0.2215),tensor(0.2425),tensor(0.2431),tensor(0.2382),tensor(0.2448),tensor(0.2642),tensor(0.2079),tensor(0.2438),tensor(0.2413),tensor(0.2420),tensor(0.2538),tensor(0.2263),tensor(0.2379),tensor(0.2421)
tensor(0.8969),tensor(0.3732),tensor(0.4073),tensor(0.3803),tensor(0.4290),tensor(0.2444),tensor(0.4330),tensor(0.4100),tensor(0.4199),tensor(0.4373),tensor(0.3532),tensor(0.4160),tensor(0.4072),tensor(0.4566),tensor(0.2911),tensor(0.3966),tensor(0.3976),tensor(0.3600),tensor(0.4438),tensor(0.4227),tensor(0.2645),tensor(0.2561),tensor(0.4450),tensor(0.4402),tensor(0.3746),tensor(0.4294),tensor(0.4205),tensor(0.4135),tensor(0.4372),tensor(0.4316),tensor(0.3641),tensor(0.3609),tensor(0.4148),tensor(0.3871),tensor(0.4567),tensor(0.4521),tensor(0.3173),tensor(0.3069),tensor(0.4113),tensor(0.3797),tensor(0.3593),tensor(0.4346),tensor(0.2841),tensor(0.4277),tensor(0.4443),tensor(0.4353),tensor(0.3902),tensor(0.3773),tensor(0.4256),tensor(0.4181),tensor(0.4102),tensor(0.4355),tensor(0.3696),tensor(0.4058),tensor(0.3909),tensor(0.4553),tensor(0.3304),tensor(0.3775),tensor(0.4328),tensor(0.4248),tensor(0.4408),tensor(0.3834),tensor(0.4233),tensor(0.3984),tensor(0.4299)
tensor(0.0170),tensor(0.0842),tensor(0.0577),tensor(0.0737),tensor(0.0491),tensor(0.0400),tensor(0.0637),tensor(0.0482),tensor(0.0719),tensor(0.0599),tensor(0.0551),tensor(0.0596),tensor(0.0570),tensor(0.0747),tensor(0.0552),tensor(0.0744),tensor(0.0757),tensor(0.0479),tensor(0.0552),tensor(0.0481),tensor(0.0448),tensor(0.0414),tensor(0.0606),tensor(0.0729),tensor(0.0664),tensor(0.0746),tensor(0.0734),tensor(0.0592),tensor(0.0596),tensor(0.0573),tensor(0.0564),tensor(0.0578),tensor(0.0586),tensor(0.0649),tensor(0.0753),tensor(0.0739),tensor(0.0626),tensor(0.0581),tensor(0.0768),tensor(0.0504),tensor(0.0468),tensor(0.0544),tensor(0.0486),tensor(0.0716),tensor(0.0726),tensor(0.0703),tensor(0.0694),tensor(0.0644),tensor(0.0735),tensor(0.0615),tensor(0.0589),tensor(0.0590),tensor(0.0589),tensor(0.0685),tensor(0.0658),tensor(0.0739),tensor(0.0626),tensor(0.0510),tensor(0.0722),tensor(0.0711),tensor(0.0694),tensor(0.0662),tensor(0.0616),tensor(0.0668),tensor(0.0710)
tensor(0.0087),tensor(0.0847),tensor(0.0461),tensor(0.0661),tensor(0.0358),tensor(0.0407),tensor(0.0508),tensor(0.0351),tensor(0.0585),tensor(0.0455),tensor(0.0467),tensor(0.0476),tensor(0.0455),tensor(0.0582),tensor(0.0525),tensor(0.0640),tensor(0.0650),tensor(0.0380),tensor(0.0403),tensor(0.0351),tensor(0.0439),tensor(0.0408),tensor(0.0466),tensor(0.0572),tensor(0.0567),tensor(0.0604),tensor(0.0596),tensor(0.0461),tensor(0.0452),tensor(0.0432),tensor(0.0473),tensor(0.0486),tensor(0.0466),tensor(0.0531),tensor(0.0586),tensor(0.0571),tensor(0.0583),tensor(0.0539),tensor(0.0653),tensor(0.0395),tensor(0.0368),tensor(0.0399),tensor(0.0452),tensor(0.0567),tensor(0.0570),tensor(0.0548),tensor(0.0583),tensor(0.0544),tensor(0.0594),tensor(0.0478),tensor(0.0458),tensor(0.0446),tensor(0.0493),tensor(0.0551),tensor(0.0534),tensor(0.0570),tensor(0.0571),tensor(0.0399),tensor(0.0569),tensor(0.0562),tensor(0.0540),tensor(0.0556),tensor(0.0477),tensor(0.0537),tensor(0.0560)
tensor(0.4305),tensor(0.0839),tensor(0.0793),tensor(0.0856),tensor(0.0801),tensor(0.0414),tensor(0.0871),tensor(0.0782),tensor(0.0959),tensor(0.0896),tensor(0.0689),tensor(0.0818),tensor(0.0785),tensor(0.1077),tensor(0.0603),tensor(0.0909),tensor(0.0928),tensor(0.0675),tensor(0.0899),tensor(0.0778),tensor(0.0477),tensor(0.0439),tensor(0.0890),tensor(0.1033),tensor(0.0828),tensor(0.1000),tensor(0.0976),tensor(0.0849),tensor(0.0895),tensor(0.0871),tensor(0.0719),tensor(0.0735),tensor(0.0813),tensor(0.0858),tensor(0.1085),tensor(0.1078),tensor(0.0704),tensor(0.0651),tensor(0.0962),tensor(0.0725),tensor(0.0667),tensor(0.0879),tensor(0.0545),tensor(0.1000),tensor(0.1026),tensor(0.1008),tensor(0.0880),tensor(0.0809),tensor(0.0986),tensor(0.0888),tensor(0.0845),tensor(0.0891),tensor(0.0754),tensor(0.0935),tensor(0.0891),tensor(0.1082),tensor(0.0720),tensor(0.0731),tensor(0.1018),tensor(0.0996),tensor(0.0998),tensor(0.0837),tensor(0.0897),tensor(0.0913),tensor(0.1002)
tensor(0.0260),tensor(0.1941),tensor(0.1536),tensor(0.1641),tensor(0.1336),tensor(0.1466),tensor(0.1590),tensor(0.1319),tensor(0.1678),tensor(0.1506),tensor(0.1564),tensor(0.1568),tensor(0.1551),tensor(0.1587),tensor(0.1619),tensor(0.1679),tensor(0.1665),tensor(0.1457),tensor(0.1405),tensor(0.1338),tensor(0.1490),tensor(0.1478),tensor(0.1518),tensor(0.1604),tensor(0.1677),tensor(0.1696),tensor(0.1668),tensor(0.1518),tensor(0.1494),tensor(0.1478),tensor(0.1547),tensor(0.1580),tensor(0.1562),tensor(0.1613),tensor(0.1580),tensor(0.1593),tensor(0.1649),tensor(0.1608),tensor(0.1700),tensor(0.1476),tensor(0.1423),tensor(0.1391),tensor(0.1525),tensor(0.1618),tensor(0.1601),tensor(0.1581),tensor(0.1702),tensor(0.1642),tensor(0.1664),tensor(0.1519),tensor(0.1511),tensor(0.1477),tensor(0.1574),tensor(0.1613),tensor(0.1578),tensor(0.1580),tensor(0.1635),tensor(0.1465),tensor(0.1587),tensor(0.1580),tensor(0.1588),tensor(0.1658),tensor(0.1521),tensor(0.1567),tensor(0.1597)
tensor(0.0133),tensor(0.1951),tensor(0.1228),tensor(0.1481),tensor(0.0980),tensor(0.1523),tensor(0.1274),tensor(0.0970),tensor(0.1370),tensor(0.1147),tensor(0.1333),tensor(0.1250),tensor(0.1237),tensor(0.1237),tensor(0.1574),tensor(0.1456),tensor(0.1439),tensor(0.1167),tensor(0.1029),tensor(0.0983),tensor(0.1484),tensor(0.1491),tensor(0.1173),tensor(0.1262),tensor(0.1440),tensor(0.1378),tensor(0.1356),tensor(0.1187),tensor(0.1137),tensor(0.1120),tensor(0.1305),tensor(0.1335),tensor(0.1243),tensor(0.1329),tensor(0.1231),tensor(0.1236),tensor(0.1565),tensor(0.1514),tensor(0.1454),tensor(0.1163),tensor(0.1130),tensor(0.1023),tensor(0.1441),tensor(0.1281),tensor(0.1260),tensor(0.1235),tensor(0.1435),tensor(0.1389),tensor(0.1347),tensor(0.1184),tensor(0.1181),tensor(0.1122),tensor(0.1324),tensor(0.1305),tensor(0.1285),tensor(0.1222),tensor(0.1500),tensor(0.1149),tensor(0.1250),tensor(0.1250),tensor(0.1239),tensor(0.1394),tensor(0.1178),tensor(0.1265),tensor(0.1259)
tensor(0.6479),tensor(0.1934),tensor(0.2104),tensor(0.1889),tensor(0.2148),tensor(0.1502),tensor(0.2160),tensor(0.2110),tensor(0.2215),tensor(0.2240),tensor(0.1946),tensor(0.2150),tensor(0.2130),tensor(0.2280),tensor(0.1732),tensor(0.2025),tensor(0.2017),tensor(0.2021),tensor(0.2262),tensor(0.2144),tensor(0.1575),tensor(0.1546),tensor(0.2208),tensor(0.2260),tensor(0.2077),tensor(0.2255),tensor(0.2212),tensor(0.2172),tensor(0.2228),tensor(0.2224),tensor(0.1967),tensor(0.2001),tensor(0.2156),tensor(0.2110),tensor(0.2264),tensor(0.2300),tensor(0.1813),tensor(0.1776),tensor(0.2102),tensor(0.2095),tensor(0.2004),tensor(0.2227),tensor(0.1686),tensor(0.2259),tensor(0.2252),tensor(0.2251),tensor(0.2154),tensor(0.2063),tensor(0.2224),tensor(0.2186),tensor(0.2162),tensor(0.2215),tensor(0.2006),tensor(0.2175),tensor(0.2110),tensor(0.2291),tensor(0.1862),tensor(0.2092),tensor(0.2233),tensor(0.2206),tensor(0.2265),tensor(0.2098),tensor(0.2212),tensor(0.2121),tensor(0.2241)
