Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
a south korean lawmaker said friday communist north korea could be producing plutonium and could have more secret underground nuclear facilities than already feared.,472,0.00682929738065996,96,-0.06067597744155253,0.003808508448930717,0.9459182476641433
without naming his source rep. kim deog ryong of the parliament s foreign affairs committee said he had information that two underground facilities captured on u.s. spy satellite photos may be nuclear plants.,167,0.0030473774338548765,124,-0.06771208325305111,0.0037646757188420014,0.9626663101446857
he said in a parliament session that one of them is believed to already be producing plutonium and the other would be able to produce enough for nuclear bombs starting around .,92,0.0019564745013883576,63,-0.06938990141778184,0.003668295431990288,0.9308048488996793
if true the assertion paints a worse picture of suspected north korean nuclear activity than already made public.,286,0.002128116920515775,71,-0.035154071944982275,0.003973801933298818,0.944916214653414
kim said he asked the government s unification ministry about the issue earlier this week and was suspicious of its answer.,91,0.002564631106278157,65,0.052088830988540086,0.0038951140478439843,0.9324168064496587
it was not sufficient or sincere so i came to suspect that the government is trying to hide the truth kim said in a seven page press release.,84,0.0022791241971245857,62,0.04204495071090548,0.003700264478396366,0.9274882212549743
u.s. and south korean officials said in august they had detected a huge underground construction site on a mountainside kilometers miles northeast of yongbyon the country s main nuclear complex.,284,0.003914317112506501,129,-0.19152834296805848,0.003659820407820206,0.9590691487265127
the united states has said it suspects the construction is nuclear related though it has no evidence.,161,0.006199487413755642,53,-0.20186619550343401,0.0038038463794564073,0.9028884996069348
north korea has denied it.,263,0.0064452494107955175,14,0.03806188195374952,0.003567948710672428,0.8049198679651762
kim a lawmaker from the main opposition grand national party said there may actually be two underground facilities not far from the yongbyon complex.,107,0.002666633523406642,77,-0.08064318711418131,0.003564679936740417,0.9393217794880114
it was activity at yongbyon that prompted the united states to negotiate a accord promising development of two light water reactors and fuel oil shipments if north korea would halt nuclear weapons development.,438,0.003208522457905831,137,-0.05502868266829099,0.0037720973483641204,0.6956303823884352
at the time north korea was believed to have made enough plutonium for one or two atomic bombs.,277,0.003984282322652774,44,0.018526350851604468,0.0038363772404247983,0.9136341334765099
the yongbyon complex which houses a megawatt laboratory nuclear reactor has been frozen under the accord.,114,0.0023286940484605204,64,-0.12336900513475384,0.003011857271221758,0.9301906551994825
kim said friday that one new facility is already operating and the other is under construction and will be operational in four to six years.,78,0.002541957465561796,51,-0.03490296238556234,0.003687681908120405,0.9035260525141902
we estimate that the reactor will go on line in or enabling the production of enough plutonium to build one nuclear weapon within six to months kim said.,175,0.00360598298145666,70,-0.05636178750053708,0.0036466066326631213,0.9381124440834374
north korea would be able to make sufficient plutonium to make eight to nuclear weapons every year after that.,397,0.008770623176966334,54,-0.0397770391646737,0.00384537370591784,0.9249583906689794
north korea has said the underground construction is for civilian use and not nuclear related.,386,0.0055063139112751696,54,-0.22892984257581528,0.0037382288623533447,0.8891098615360702
it has offered to open the facility to u.s. inspectors but says washington must pay compensation if the facility is been proven to be for civilian use.,68,0.003592039925103795,72,-0.06624443289486467,0.003732174187456314,0.5629228183050836
seoul south korea ap u.s. president bill clinton won south korea s support saturday for confronting north korea over a suspected nuclear site and he warned the north s communist leaders not to squander a chance to achieve lasting peace on the peninsula.,955,0.007957389129948483,167,0.2513798160442294,0.00398285879878076,0.9743091537290413
president kim dae jung appearing with clinton at a news conference pledged to spare no effort in supporting the u.s. endeavor to resolve the nuclear question.,250,0.00369629148593068,100,0.23281787398908324,0.003885029041320629,0.9591833880125179
he called for full access for u.s. inspectors at a north korean underground facility and said the north must not develop missiles.,427,0.009221068507876438,72,-0.02311061090926387,0.0038689983095776957,0.9215144559449654
on the first of two days in south korea clinton also held a roundtable discussion with business leaders to hear their prescriptions for putting the nation s economy back on track.,247,0.003947118706803215,99,0.4320509040310579,0.004002101853366103,0.954035451989302
economics and security are clinton s twin themes on a five day asia trip that began in japan.,126,0.003581042329805804,55,0.34342646828118734,0.0038346246795907847,0.9343673880538059
clinton acknowledged that u.s. intelligence officials are not yet certain that the suspicious underground construction project in north korea is nuclear related.,474,0.005680627219670946,101,-0.27091472605124645,0.003978346826328997,0.9425991461855172
but he said the north risks closing the door on cooperation if it refuses a u.s. inspection of the site.,208,0.002505984647622156,49,-0.11260411674048205,0.0038987327421606305,0.9225632205952841
on the first of two days in south korea clinton also held a roundtable discussion with business leaders to hear their prescriptions for putting the nation s economy back on track.,247,0.003947118706803215,99,0.4320509040310579,0.004002101853366103,0.954035451989302
economics and security are clinton s twin themes on a five day asia trip that began in japan.,126,0.003581042329805804,55,0.34342646828118734,0.0038346246795907847,0.9343673880538059
clinton acknowledged that u.s. intelligence officials are not yet certain that the underground construction project in north korea is nuclear related.,467,0.005772110697357302,91,-0.257335150375371,0.003977851762539031,0.9374837568020256
but he said the north risks closing the door on cooperation if it refuses a u.s. inspection of the site.,208,0.002505984647622156,49,-0.11260411674048205,0.0038987327421606305,0.9225632205952841
it raises a strong suspicion clinton said at a joint news conference with kim at the blue house the presidential mansion overlooking the capital.,151,0.0021258950905208066,92,0.1325309239137936,0.0038488736804675686,0.9543334100252836
we need access to it.,13,0.0018548644369576533,6,-0.061111286962653416,0.0028104762792721103,0.6572453434783285
the foundation of u.s. efforts to ease north korea s decades long hostility toward the south is a agreed framework in which the north halted its nuclear weapons program in exchange for a western commitment to build modern nuclear energy sources there.,665,0.004382247860002075,152,-0.03822484275887823,0.003987686427600796,0.9714615065750849
that deal would be shattered if the suspect site turned out to be a clandestine nuclear project.,133,0.00249145805119119,51,-0.13918558505819295,0.0037763046784219973,0.922213193222057
kim who has moved south korea to a sunshine policy of engaging north korea on cultural and economic fronts was firm in saying his government supports clinton on the nuclear issue.,637,0.0065741953523858095,108,0.2958371926074658,0.0040324089729263666,0.9573423575297663
in meetings this week in pyongyang the north korean capital u.s. officials were rebuffed in their request to see the suspicious site which american intelligence officials fear could be a secret effort to revive the north s nuclear weapons program.,587,0.007443580731247606,148,-0.2043379248956272,0.0040381224186796655,0.965240531770624
we must require full access and ways to ascertain the nature and the purposes of the construction site kim said.,118,0.003108639493733342,61,-0.08990469179331756,0.003796472400293149,0.9256294748666332
if it is in fact proven that it is nuclear related we should demand immediate close down.,94,0.003079063531493674,33,-0.23978397709046334,0.003807358679106621,0.8938084793601346
he also said the north must limit its missile development citing the great shock in japan when the north koreans test fired a missile its way aug. .,403,0.0028668364893740094,77,0.12562819996449087,0.0038490944642624136,0.9503020583784495
u.s. spy satellite photos show thousands of workers digging a massive complex.,35,0.001976336571601362,52,-0.06494008714056035,0.003471581709120707,0.9203187873149641
u.s. special envoy charles kartman on friday retracted an assessment he made thursday that there was compelling evidence that north korea is building an underground nuclear facility.,426,0.004722656989213154,120,-0.1390139504938543,0.003981288915880555,0.9604536125730648
in a statement distributed by the u.s. embassy here today kartman said instead there is strong information that makes us suspicious but we lack conclusive evidence that the intended purpose of the underground site is nuclear related and if so what type of nuclear facility it might be.,279,0.003783331223110081,151,-0.281051281736318,0.0038423003901072697,0.9673415424240818
kim said his government would support u.s. efforts to resolve the nuclear question.,152,0.004873170499431879,48,0.14415274093016253,0.003936873309627277,0.9095344963338536
the north koreans have denied the underground construction site has any nuclear purpose and have proposed a dlrs million payment for allowing inspections.,361,0.005723145128564651,97,-0.24609493884558778,0.00382909811688426,0.9502004547068609
clinton rejected the idea of compensation.,76,0.0017868085221950684,29,0.09677992759901174,0.00342383510764714,0.8597184612528382
directing his remarks at north korea clinton noted the significance of a new tourism deal that is bringing south koreans to the north on cruise ships an arrangement touted by kim as a sign the north may be opening up to its s korean war enemy.,815,0.00618669507926368,133,0.20765871147962708,0.00399082685565129,0.9709737327713489
nothing could ever be put into that hole in the ground given our defense partnership here that would give the north koreans as much advantage as much power as much wealth as much happiness as more of those ships going up there full of people from here clinton said.,312,0.0032357780913172063,97,0.13909800743184372,0.0039621665757897245,0.949178435736955
in his meeting with korean community and business leaders at seoul s national folklore museum clinton praised south korea s progress in recovering from its financial crisis.,293,0.0038403192331285265,113,0.1976605670009911,0.003960281452407516,0.9563273537797005
on a darker note he mentioned recent tensions over asian steel exports to the united states which have skyrocketed this year at great cost to the domestic u.s. steelmakers.,99,0.002654960030642865,98,0.005405278357145481,0.003716894772946663,0.8186941252561415
japanese steel is the biggest problem but south korean steel exports also are on the rise.,91,0.0015641585144212636,49,0.05645555636307766,0.0035550346749541268,0.9272863674336097
clinton said the u.s. economy could tolerate increased imports if they are not concentrated in just a few industries and if the result is that the asian economies begin to recover.,103,0.00306224315006505,85,0.139198423896607,0.003661563469456607,0.6018483590564317
we have to be sensitive if the price of doing that is to basically erase an entire sector of the u.s. economy clinton said.,85,0.0016146519281609341,54,0.0930168072220993,0.0036160020226596486,0.9235255816389004
seoul south korea ap u.s. president bill clinton won south korea s support saturday for confronting north korea over a suspected nuclear site and he warned the north s communist leaders not to squander an historic chance to make a lasting peace on the peninsula.,972,0.008519119288501789,172,0.24581377100116897,0.0040035687078842615,0.9752234983764463
president kim dae jung appearing with clinton at a news conference pledged that his government would spare no effort in supporting the u.s. endeavor to resolve the nuclear question.,268,0.0038243523420554977,110,0.2434965241215999,0.003917357359246698,0.9613182979469401
he called for full access for u.s. inspectors at a north korean underground facility and said the north must constrain its development and exports of missiles.,429,0.0067680466249467885,91,-0.015754938691110786,0.003871207761095088,0.9366945887450391
on the first of two days in south korea clinton also held a roundtable discussion with business leaders to hear their prescriptions for putting the nation s economy back on track.,247,0.003947118706803215,99,0.4320509040310579,0.004002101853366103,0.954035451989302
economics and security are clinton s twin themes on a five day asia trip that began in japan.,126,0.003581042329805804,55,0.34342646828118734,0.0038346246795907847,0.9343673880538059
clinton acknowledged that u.s. intelligence officials are not yet certain that the suspicious underground construction project in north korea is nuclear related.,474,0.005680627219670947,101,-0.27091472605124645,0.003978346826328997,0.9425991461855172
but he said the north risks closing the door on cooperation if it refuses a u.s. inspection of the site.,208,0.0025059846476221588,49,-0.11260411674048205,0.0038987327421606296,0.9225632205952841
it raises a strong suspicion clinton said at a joint news conference with kim at the blue house the presidential mansion overlooking the capital.,151,0.0021258950905208075,92,0.1325309239137936,0.0038488736804675686,0.9543334100252836
we need access to it.,13,0.0018548644369576533,6,-0.061111286962653416,0.0028104762792721103,0.6572453434783285
the foundation of u.s. efforts to ease north korea s decades long hostility toward the south is a agreed framework in which the north halted its nuclear weapons program in exchange for a western commitment to build modern nuclear energy sources there.,665,0.004382247860002075,152,-0.03822484275887823,0.003987686427600797,0.9714615065750849
that deal would be shattered if the suspect site turned out to be a clandestine nuclear project.,133,0.00249145805119119,51,-0.13918558505819295,0.0037763046784219973,0.922213193222057
and that in turn would jeopardize preliminary north south peace talks that could produce a treaty to replace the shaky armistice that ended the korean war in .,267,0.002167131695085377,90,0.06083848687747747,0.0038737053869581524,0.9524166379786697
kim who has moved south korea to a sunshine policy of engaging north korea on cultural and economic fronts firmly said his government supports clinton on the nuclear issue.,637,0.0065741953523858095,110,0.29583719266127034,0.00401464805309548,0.9573423576140059
we must require full access and ways to ascertain the nature and the purposes of the construction site kim said.,118,0.003108639493733342,61,-0.08990469179331756,0.003796472400293149,0.9256294748666332
if it is in fact proven that it is nuclear related we should demand immediate close down.,94,0.003079063531493674,33,-0.23978397709046334,0.003807358679106621,0.8938084793601346
he also said the north must limit its missile development citing the great shock in japan when the north koreans test fired a missile its way aug. .,403,0.0028668364893740094,77,0.12562819996449087,0.0038490944642624136,0.9503020583784495
in a dinner toast kim said that despite tensions north korea is cautiously but noticeably taking measures to increase interaction and cooperation between the south and the north.,506,0.002867300889105331,102,0.1193715197115911,0.00389917949940165,0.9523951911443478
and clinton saluted seoul s battle against asia s economic woes.,95,0.0029826757855287885,39,0.15417402286738435,0.0035492998886711225,0.6433408325105351
i believe asia will emerge from this present crisis more prosperous more stable more democratic thanks in no small measure to korea s example.,135,0.0019237835164736814,66,0.0813764814118844,0.003707002279913193,0.9348542153935452
after the state dinner clinton made a surprise late night stop at a concert at the sejong culture center where his younger brother roger and his band were performing.,103,0.002210444885306999,97,0.03970961682664744,0.0036413090586380637,0.9603832150321684
the president listened to songs off stage before his brother introduced the president as a very special person.,53,0.0017709149958298723,62,0.0638682804325825,0.0035736415649941537,0.9239106013249341
the audience of people stood and applauded.,15,0.002805450970134315,28,0.012409671069534526,0.003218671380053363,0.863087302303199
in meetings this week in pyongyang the north korean capital u.s. officials were rebuffed in their request to see the suspicious underground site which american intelligence officials fear could be a secret effort to revive the north s nuclear weapons program.,615,0.007816490040943574,159,-0.23361304420202594,0.004033168286484974,0.9661519165800413
u.s. spy satellite photos show thousands of workers digging a massive complex.,35,0.001976336571601362,52,-0.06494008714056035,0.003471581709120707,0.9203187873149641
u.s. special envoy charles kartman said thursday after the pyongyang talks that there was compelling evidence of an underground nuclear facility.,162,0.0032556187204017995,91,-0.1712508024466344,0.0038147411211222272,0.9462169545510489
but in a statement distributed by the u.s. embassy here saturday kartman backtracked saying instead that the united states lacks conclusive evidence the site is a nuclear facility.,220,0.002115729553983837,103,-0.16397587079575704,0.003839637219171883,0.9531084776343502
there is strong information that makes us suspicious but we lack conclusive evidence that the intended purpose of the underground site is nuclear related and if so what type of nuclear facility it might be kartman said offering a clarification of his earlier remarks.,274,0.004275878175111015,149,-0.266011323909977,0.0038134071450465585,0.9671397505671999
kim said his government would spare no effort in supporting the u.s. endeavor to resolve the nuclear question.,159,0.0033973967604873944,61,0.15374501500169305,0.003894212405155907,0.9293179040701521
the north koreans have denied the underground construction site has any nuclear purpose and it has demanded a dlrs million payment for proving that.,361,0.005461855006470193,86,-0.28224962370621426,0.0038375231571610934,0.9460448918881552
in remarks in tokyo on friday clinton rejected the idea of compensation.,86,0.0023409630811162016,46,0.08139079665816892,0.003619142227983805,0.9121156100094426
directing his remarks at north korea clinton noted the significance of a new tourism deal that is bringing south koreans to the north on cruise ships an arrangement touted by kim as a sign the north may be opening up to its s korean war enemy.,815,0.00618669507926368,133,0.20765871147962708,0.00399082685565129,0.9709737327713489
to risk that kind of cooperation and progress with america on other issues by stonewalling on the suspected nuclear site is contrary to the north s long term interests he said.,296,0.0033175052833409892,95,-0.046524275045017584,0.004019259167678116,0.9511606092717296
nothing could ever be put into that hole in the ground given our defense partnership here nothing could ever be put in that hole in the ground that would give the north koreans as much advantage as much power as much wealth as much happiness as more of those ships going up there full of people from here clinton said.,328,0.0023259958117706567,110,0.13804849388341306,0.0039122340765967226,0.9559868569702138
to underscore the u.s. military commitment to south korea clinton was scheduled to venture out of the capital on sunday to visit u.s. army troops at a training range north of seoul.,426,0.004109159413287792,107,0.18678528405614295,0.003924286644722312,0.9565567132510648
he also planned to address american troops at osan air base from a u spy plane hangar.,35,0.002393605023733359,49,0.02187887602003038,0.003322921169136924,0.9348486808348382
north korean news media on thursday said the communist nation s military is on full alert for war with the united states if a dispute over nuclear inspections comes to blows.,385,0.003827865616794323,103,-0.010637069455489975,0.004018039880508272,0.9562315926587173
the north s official korean central news agency reported that north korean soldiers and people of all walks of life were on full alert for war.,477,0.0041430871626347366,86,0.006506979274015472,0.00394630481334207,0.9528942733131589
