Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
ankara turkey ap prime minister mesut yilmaz on wednesday faced intense pressure to step down after allegations that he interfered in a privatization contract and helped a businessman linked to a mobster secure loans.,129,0.004942792455238789,146,-0.2108576622934906,0.007005933581287009,0.9691506516180646
deniz baykal leader of the center left republican party whose backing in parliament helps yilmaz s minority government said he would withdraw his support unless the premier resigned immediately.,242,0.010005892429349017,127,-0.18377584752805182,0.007075981537006819,0.9605559232879319
two opposition parties threatened to press for a motion to censure the government.,66,0.00489743233373525,51,-0.023082430774419394,0.00677268365669128,0.901670801834265
the allegations were made by businessman korkmaz yigit who claimed that yilmaz and gunes taner the economy minister had encouraged him to buy the state run bank turkbank offering him loans from other state banks to ensure that his offer was the highest bid.,105,0.009301487124993704,140,-0.23052150922881637,0.006665190493656586,0.973748019152299
yigit s allegations were carried tuesday night on two of his tv channels which showed a videotape he had made to explain his version of the story before his detention monday evening for questioning about the bidding.,29,0.004317414500578152,114,-0.05880002400542063,0.006271691018833267,0.7490817545525827
yigit bought the bank at a public auction in august for dlrs million.,27,0.004626824806568758,42,-0.09051851714960836,0.005299901004417141,0.5442488319487109
the government suspended the privatization last month after a lawmaker released an audio tape of a conversation supposedly between yigit and mobster alaattin cakici.,94,0.0060888272250004365,107,-0.09048782932092017,0.005894966498248062,0.9534467918631987
on that earlier tape cakici was heard assuring yigit that he will fend off rival bidders.,25,0.006074112651728104,45,-0.07075328029251159,0.005392499906050094,0.9288891750964684
it was not clear who made the tape which got into the hands of an opposition deputy.,18,0.0064181352697364235,33,-0.10875359299090967,0.006842725302414341,0.8945054960659531
yigit claimed yilmaz and taner were aware of cakici s involvement in the bidding for the bank but urged him nevertheless to go ahead with the bidding.,64,0.006738341609765399,70,-0.15199668953976986,0.005928830779475495,0.9474668998226109
yilmaz has said that an intelligence report revealing yigit s ties with cakici only reached him after yigit won the tender.,58,0.007133477085634856,63,-0.14672036198395566,0.005720565928076598,0.9260814914111393
yigit said the premier had also encouraged him to buy mass circulation national newspaper milliyet apparently to ensure the paper s backing to his center right motherland party in elections next year.,121,0.004798935005724291,125,-0.05904777729563066,0.0069276121750544515,0.8420347553148425
milliyet s sale to yigit was canceled after the scandal.,23,0.005572641150135281,30,-0.10512343776336226,0.0044156338397787825,0.7285596576359868
cakici was arrested in france in august.,9,0.0050241771881541,24,-0.03252979676889053,0.005179839092882012,0.8622229601802658
turkey has requested his extradition.,31,0.0033994380769236804,24,0.08779562811774866,0.005262657038143861,0.8281770111429575
last month state minister eyup asik resigned after allegations he had been in close contact with cakici.,42,0.0048370936846501315,60,-0.1596475304739338,0.0065004747052864065,0.9369384611373879
opposition parties lodged no confidence motions wednesday against prime minister mesut yilmaz after allegations he interfered in the privatization of a bank and helped a businessman linked to a mobster.,114,0.009974702663309125,131,-0.3373993102884156,0.007006938627299667,0.7706636695953668
yilmaz minority government could go down if the the small center left republican party which usually gives him the majority he needs in parliament votes against him.,186,0.008042958446611459,77,-0.11595548662407608,0.00698460254704402,0.9425951244687959
the leader of the republicans deniz baykal urged yilmaz to resign.,58,0.003970452256200034,44,-0.16369046245340535,0.005452769995741852,0.9124522844609473
but the premier vowed wednesday to stay on saying he was the victim of a conspiracy.,28,0.0024494520755486636,39,-0.07242612187801645,0.00650947432324534,0.8990824145282919
this is a plot and it can t be a reason for a resignation yilmaz said adding that he intended to continue the struggle against organized crime.,37,0.0023873675458708672,65,-0.11367304777550605,0.006683137094454176,0.9371946415197692
afterward baykal said the republicans would support a no confidence motion.,36,0.005141733377356526,49,-0.11377496520661307,0.006408213564800318,0.9024693235428416
the leader of the democratic turkey party husamettin cindoruk said his party might withdraw from the governing coalition.,184,0.007695131271606769,73,0.08986048026381074,0.0064430255152578,0.9333716950670552
he said the party would announce its decision thursday.,63,0.004392891388058063,29,0.034183408467350275,0.006798700564642655,0.8575844435897418
the political turmoil sent the istanbul stock market plunging .,17,0.003976135541686127,41,0.0005138458764099165,0.005530219497649207,0.9034414282101597
percent.,1,0.006493506493506494,7,-0.000334401859228829,0.0044730719674125246,0.66319602904458
parliament convened thursday to vote on whether to move toward a no confidence motion that could bring down the government over an organized crime scandal.,126,0.010334472630144987,84,-0.0958500363944967,0.006997674387641082,0.9342588602655275
thursday s vote to put the motion on the agenda will be an indication of the government s chances of survival which are said to be extremely slim.,84,0.004358781106655062,74,-0.032009291915761774,0.006893036174248131,0.9156903057696023
if approved the legislature will debate the motions on monday and hold the no confidence vote wednesday.,45,0.007025865271210671,63,-0.057394742705681095,0.006658707822529565,0.9189156065237405
the opposition accuses prime minister mesut yilmaz of having ties to organized crime and tampering with the privatization of a state bank.,101,0.010838664099323407,84,-0.39878394741706874,0.006756614552938628,0.9491990351382131
he denies the charges.,0,0.0037770163225217613,10,-0.0002917034042361214,0.005476188233026902,0.7671694077871195
ousting the government from power will open the way for the struggle against gangs said lutfu esengun a deputy from the islamic virtue party which presented one of the three no confidence motions to parliament.,188,0.0095907174073183,104,0.20618733385936203,0.0071612752310491554,0.9584656431413672
on wednesday th graf pvs bulent ecevit who was asked to form a new government wednesday is a former prime minister best remembered for ordering an invasion of cyprus in that made him an overnight hero at home.,183,0.006842150113641869,115,-0.14755814408604465,0.006995298380779993,0.9646634864274082
the invasion after a short lived coup by supporters of union with greece has led to the division of the island.,13,0.00334192603616948,60,0.003338211696305422,0.006613507587171377,0.9351802738898698
throughout the years ecevit has remained a strong defender of the cause of the turkish cypriots as long as turkey lives we won t allow the oppression and subordination of turkish cypriots at the hands of greek cypriots he said in july during the rd anniversary celebrations of the invasion.,111,0.004968457562891634,148,0.0064312159140199835,0.006632859482271566,0.970079957248736
ecevit who was prime minister three times since has over the years shed some of the socialist idealism he was known for in the s. during his tenure as deputy prime minister in a month government that was toppled last week over a corruption scandal he gave his backing to the liberal policies of the center right led coalition.,228,0.009890518844946072,156,-0.19672917107719592,0.007158576689474308,0.9697806331705594
he often said he was carrying out a duty to bring a stable government and spare turkey from crisis a reference to tensions between a previous islamic led government and the secular military.,183,0.005117957091313141,107,0.2176885076842421,0.00696336858977882,0.9568877851842514
though never a marxist ecevit was in his early years viewed with suspicion by big business for espousing socialism based on heavy government social benefits and a strong role for the state sector in the economy.,125,0.0034084136974236834,122,-0.03497021760951808,0.0068698322083782706,0.966491847573464
recently however he has helped the government keep on good terms with the imf which ordered a strict curb on public spending and approved a number of state sell offs.,74,0.0028715525250146436,87,-0.05364168291972436,0.006782153417893988,0.9557717728417551
under his leadership in the s ties with the united states were tense.,7,0.004690334186863926,30,-0.06076989322697302,0.006358820506173634,0.8446691277450263
he has also expressed concern over a u.s. led multinational force based in turkey that monitors a no fly zone over kurdish controlled northern iraq.,49,0.004749281487115732,86,0.044333107614785906,0.006360163028713199,0.9515593734955281
he argues it it is helping create a kurdish state.,18,0.004236631825274448,30,-0.04559949897210182,0.006456647842416111,0.8833462987306365
