Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
the outcome of the microsoft antitrust case may be a long way off but one thing is already clear this is the first major e mail trial.,229,0.0043122929531340904,57,-0.19094914722830506,0.0025458937046633234,0.7332137771306385
the government s prosecution and microsoft corp. s defense to a striking degree are legal campaigns waged with electronic messages.,204,0.0015890034740878808,89,-0.09273442527799153,0.0025741706279403882,0.8368542075137877
the human testimony often pales next to the e mail evidence.,42,0.001936078685346229,30,-0.026200731527496468,0.002075661928171427,0.8828299972186623
on the stand or in videotaped testimony the people being questioned shrug mumble and forget.,29,0.002164516219380283,54,-0.02576475002486265,0.0019584662703612094,0.9239277657386921
the e mail is alive with ideas and competitive zeal punctuated with profanity and exclamation points.,40,0.001592550237305373,62,-0.03079689052526564,0.0021778262876036483,0.9318795804904222
the second week of the trial ended with the prosecutors being frustrated because a lengthy cross examination by microsoft s lead lawyer left no time for the government to show several hours of a videotaped deposition of bill gates the microsoft chairman.,358,0.003686533376485602,144,-0.19480891666916092,0.0025065962464991052,0.9654104698663896
with a new witness an executive of apple computer inc. taking the stand monday it is uncertain when the gates tape will be played.,103,0.002760295595654924,65,-0.1122549394412493,0.002591069846493504,0.9345646012078274
the justice department and the states suing microsoft believe that the tape will strengthen their case because it shows gates saying he was not involved in plans to take what the government alleges were illegal steps to stifle competition in the internet software market.,403,0.003209651682385207,138,-0.18061687089859474,0.0026633849865397106,0.7729868801367299
the gates videotape said david boies the justice department s trial lawyer offers an opportunity to judge gates credibility.,76,0.002594292992038861,88,-0.08692706510331163,0.0022196365663437346,0.6562620580791108
but the gates credibility gap if there is one becomes an issue not because of the videotape but because his taped remarks can be compared and contrasted with the e mail he wrote and received.,51,0.0016341799140875946,73,-0.04549756678488541,0.0024089616542688646,0.9476974928649294
the e mail record the government insists shows gates waist deep in plotting the anti competitive deals and bullying tactics that he denies or professes to have never heard of in his taped deposition.,94,0.002203555425101104,107,-0.10426813889732975,0.002496409890707246,0.963452069488741
if his machinations are central to the government s case why not summon gates to the trial the government does not need to put gates on the stand because we have his e mail and memoranda stephen houck a lawyer for the states told the court.,188,0.0034878206176041106,115,-0.15024705723236634,0.002357591536295947,0.963167902692506
the microsoft legal team has for months been preparing its e mail defense.,160,0.0023873383655691706,41,-0.13634382772810752,0.0025782772948936858,0.9014078747650346
first microsoft argues anything that looks damaging is taken out of context.,117,0.000960955617819701,29,-0.09947066956253403,0.002298320960148255,0.8600250630341038
i urge your honor john warden microsoft s lead lawyer told judge thomas penfield jackson to view with considerable skepticism the crazy quilt of e mail fragments that seem to form the core of the government s case.,258,0.00205207675908254,138,-0.11769590484219838,0.002451216814479735,0.9707075584188801
but microsoft has also mounted an e mail counterattack culled from the millions of messages it obtained by subpoena from competitors in pretrial discovery.,150,0.0012583065250781841,90,-0.07704113057037461,0.002472495092305144,0.9455581201841725
warden s cross examination ritual is to present a government witness with an internal e mail from his company and then pose a declaration as a question.,171,0.001439966855611673,94,-0.08105426293709558,0.002435261003775801,0.9494156639486624
these interrogations have two refrains isn t it true your company does exactly what you are accusing microsoft of doing and isn t it true that microsoft prevailed not because it is a predatory monopolist but because of its superior technology microsoft is accused of trying to prod companies to stay out of its way.,470,0.0012074269185714873,139,-0.09453015031941706,0.0024546739801002554,0.9664029819862247
so last week for example warden produced e mail from stephen case the chairman of america online suggesting a partnership with netscape communications corp. in which both companies would focus on their respective strengths.,396,0.0024997888817445053,127,0.04855846720961488,0.002732165001218909,0.9593356052147298
that division of labor case wrote would be the best way to achieve the goal that marc andreessen netscape s cofounder described in an earlier e mail as beating the beast from redmond that wants to see us both dead a reference to microsoft s headquarters in redmond wash.,319,0.0012542989160392495,134,-0.08027861379066353,0.002580708623070784,0.9674753805122646
printouts of e mail are just another form of written communication.,42,0.0022406565917657616,34,-0.02822406896363438,0.0022330897335375056,0.8701965012989434
by the s as typewriters became common typed memoranda started to be used in court cases.,8,0.0010216692971192765,44,-0.03341388690832739,0.0021543202854637303,0.9097495677034978
from the s through the s legal experts say there was an explosion of documentation fueled by the new technologies of electric typewriters photocopying and fax machines and then personal computers.,21,0.0012835501696169243,100,-0.026239708158997843,0.0023487603676537907,0.9507807772514226
and e mail they add has played an important role in legal inquiries for years like the iran contra case in the s when e mail found in oliver north s computer proved crucial.,145,0.0017657945645864705,93,-0.04728197721085042,0.0025711189295539454,0.9598590702194187
but the microsoft case is the result of a sweeping government antitrust investigation of a high technology company where e mail has supplanted the telephone as the most common instrument of communication.,357,0.003261612887907517,130,-0.1519382120206625,0.0026870938749147047,0.9562519328219077
e mail has just revolutionized investigations of this kind one senior justice department official said.,64,0.002063809994312965,65,-0.06248891086181865,0.002380329132393206,0.9234508779689332
while under investigation microsoft has handed over to the government an estimated million documents mostly e mail.,202,0.002733126006827289,63,-0.16940457952185795,0.0025654876167208423,0.559409245256006
in the trial the two sides have submitted about exhibits mainly e mail.,47,0.0012274726629256077,26,-0.06713475242039282,0.0022719973608962057,0.6679977320173865
and in their e mail people often communicate more frankly and informally than when writing a letter or a report tap it out punch a button and it s gone into cyberspace.,66,0.0012580329813824112,79,-0.018694486390172613,0.002330532203721649,0.9470119993853036
