Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
a liberal lawmaker who planned to run for president in russia s next elections was killed friday in,110,0.00702384198238122,55,0.22770167808694478,0.005674987375044563,0.931326173426291
st. petersburg a news report said.,56,0.00858274210633121,22,-0.4642759950888816,0.004680424752725069,0.8488019810736119
galina starovoitova a member of the lower house of russia s parliament from the reformist party democratic russia was attacked in an apartment building along with her aide the interfax news agency reported.,274,0.0101369176966495,128,-0.42606208284936736,0.005613050413702803,0.9643416107757543
it gave no other details.,0,0.0031827029128217335,10,-0.026719677140449975,0.004753799004999172,0.3333333333333333
starovoitova tried to run for president in the elections but her registration was turned down for technical reasons.,99,0.0051496941759501405,63,0.43672727588315763,0.005538333538476889,0.9245316606689329
she had said she would run again in .,18,0.004005247061012083,3,0.599007753973481,0.004559386401902412,0.6639193957345672
there have been several attacks on prominent figures in st. petersburg in recent months.,44,0.007503564413503874,44,-0.357478545925491,0.00545629630255168,0.9116499266008907
a liberal lawmaker who planned to run for president in russia s next elections was killed friday in,110,0.00702384198238122,55,0.22770167808694478,0.005674987375044563,0.931326173426291
st. petersburg a news report said.,56,0.00858274210633121,22,-0.4642759950888816,0.004680424752725069,0.8488019810736119
galina starovoitova a member of the lower house of russia s parliament from the reformist party democratic russia was attacked in an apartment building along with her aide ruslan linkov the interfax news agency reported.,295,0.01099878088872466,140,-0.4492574939341878,0.005508807970297582,0.8031702087056489
linkov was seriously injured it said.,13,0.0031907932133142993,12,-0.11373039646699876,0.00022606334605622153,0.7774834379456821
the report gave no other details.,11,0.004537443250155637,16,-0.11183233289564334,0.0050627472934837384,0.6368395594765861
a police spokesman in st. petersburg would not comment on the report.,59,0.005551189907712585,40,-0.28099166956796656,0.004935050290959513,0.9012058659893477
starovoitova tried to run for president in the elections but her registration was turned down for technical reasons.,99,0.0051496941759501405,63,0.43672727588315763,0.005538333538476889,0.9245316606689329
she had said she would run again in .,18,0.004005247061012083,3,0.599007753973481,0.004559386401902412,0.6639193957345672
she served as president boris yeltsin s aide on ethnic issues and was on the human rights committee of the ussr s supreme soviet.,97,0.003885601883100651,78,-0.02252545324645573,0.005372022737394686,0.9511669475043729
born in the ural mountains city of chelyabinsk starovoitova was trained as a psychologist and later received a doctorate in history.,74,0.0036260441293687424,83,-0.03214374676017229,0.004499902092926629,0.942851635578925
she was divorced and had one son according to who s who in russia.,42,0.003117102975192901,16,-0.08177152663173338,0.0047013961657548925,0.8324440430117067
there have been several attacks on prominent figures in st. petersburg recently.,46,0.007556883124052787,41,-0.4174973457537539,0.005294454380625855,0.9024015795766436
a finance official was attacked earlier this week a top banker was killed last week and an aide to russia s parliament speaker was shot in the head last month.,136,0.006053041676069454,88,-0.23547443928914202,0.005768802475430492,0.9562890530832301
a liberal lawmaker who planned to run for president in russia s next elections was shot to death friday in st. petersburg police said.,180,0.01230797481091314,79,0.012631166100893751,0.005844340647356777,0.9510986830752344
galina starovoitova a member of the lower house of russia s parliament from the reformist party democratic russia was attacked the entry way of an apartment building police said.,235,0.007837658478126768,114,-0.30483915707726894,0.005537581632622639,0.960112947014081
a neighbor found the body in a pool of blood late friday night and called an ambulance they said.,39,0.003379851912440901,53,-0.02922893234227701,0.005370191470179409,0.9242242694883991
the interfax news agency said her aide ruslan linkov was also seriously injured.,78,0.005630947915523283,40,-0.3029740186097271,0.004019630557328929,0.9146139947992874
starovoitova tried to run for president in the elections but her registration was turned down for technical reasons.,99,0.0051496941759501405,63,0.43672727588315763,0.005538333538476889,0.9245316606689329
she had said she would run again in .,18,0.004005247061012083,3,0.599007753973481,0.004559386401902412,0.6639193957345672
she served as president boris yeltsin s aide on ethnic issues and was on the human rights committee of the ussr s supreme soviet.,97,0.0038856018831006497,78,-0.02252545324645573,0.005372022737394686,0.9511669475043729
born in the ural mountains city of chelyabinsk starovoitova was trained as a psychologist and later received a doctorate in history.,74,0.0036260441293687424,83,-0.03214374676017229,0.004499902092926629,0.942851635578925
she was divorced and had one son according to who s who in russia.,42,0.003117102975192901,16,-0.08177152663173338,0.0047013961657548925,0.8324440430117067
there have been several attacks on prominent figures in st. petersburg recently.,46,0.007556883124052787,41,-0.4174973457537539,0.005294454380625855,0.9024015795766436
