Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
indonesia on tuesday denied claims that its troops massacred more than east timorese recently and criticized portugal for suspending u.n. sponsored talks over the future of the troubled territory.,163,0.0077904835129996896,119,-0.08219900697564449,0.007019398261129586,0.9605463346088097
foreign minister ali alatas questioned whether portugal truly wanted to settle the problem of east timor a former portuguese colony the official antara news agency reported.,190,0.011174283807102075,111,0.08479014076842203,0.006820995014632739,0.7203233364678027
portugal suspended the talks with indonesia in new york last week following reports of a massacre of dozens of east timorese rebels in a series of clashes with indonesian troops.,177,0.010262431545761695,99,-0.023158562559593178,0.00697961084993797,0.9570632082813292
east timor s spiritual leader roman catholic bishop carlos belo has said that between and people were reportedly killed near the villages of alas and same kilometers miles southeast of dili east timor capital.,310,0.010517867666430394,126,-0.11096137130177408,0.006492943595276218,0.9663417765049026
the nobel peace prize winner said that so far only bodies had been identified.,11,0.005018392802820579,33,-0.020416192755340908,0.005365973076505822,0.897980613979034
alatas said the claims of a massacre were not true.,4,0.004154356591591674,22,-0.05762923731431918,0.004996449797644537,0.8617964128197786
the portuguese delegation without checking the truth of the information decided to temporarily suspend the ongoing dialogue antara quoted alatas as saying.,30,0.0030563696682987663,96,0.01693771426897549,0.006340239800810086,0.9507120558884469
the new york based group human rights watch said some deaths had occurred in fights between rebels and indonesian forces.,53,0.004885410439813366,63,-0.051347002620377044,0.006871961594336631,0.57930087281929
however it could not confirm claims that dozens of people had been killed.,16,0.005614751273466432,27,-0.1249225783426908,0.00627032869504489,0.5586734722007065
alatas said it was the third time that portugal had unilaterally suspended talks over east timor since .,145,0.00847623369462516,49,0.03731790664981539,0.00641254761317326,0.905905390119764
based on this alatas said indonesia was skeptical about portugal s sincerity antara reported.,52,0.0064622725570956,56,0.08378837214170555,0.005885059319070324,0.8945846878839743
in response portugal s foreign ministry accused indonesia of breaking promises to reduce its military presence in east timor and called for a permanent u.n. mission in the disputed territory.,224,0.010764004484397802,125,0.016998821190659007,0.007064456585207079,0.9611872866498086
unfortunately indonesia has increased its deployment and the brutality of its military actions in east timor said ministry spokesman horacio cesar.,189,0.0035746062316750994,88,0.06738560948745671,0.006605022905605466,0.9447109535523368
meanwhile about students ended their noisy but peaceful rally outside the office of east timor s governor in dili tuesday after receiving promises that the reported killings would be investigated.,153,0.006641571282435767,100,0.024131821472555846,0.007028320133168921,0.9576295669699261
in a dialogue with the students representatives governor abilio osorio soares and military chief col. suhartono suratman agreed to set up a team to make a thorough investigation.,36,0.0033371251370238426,117,-0.012901358802242536,0.006056952832770362,0.9597998012870929
the group earlier had spent one night occupying the provincial parliament and vowed to stay at the governor s office.,22,0.0036656431670492066,67,-0.00824387693180088,0.006577840766899393,0.9427083154725551
the students also demanded a total withdrawal of indonesian soldiers from east timor.,162,0.00910369884166369,54,-0.025371270168036666,0.00677063129123889,0.9139448057446609
meanwhile an unidentified man believed to be a rebel was reported to have shot and wounded izildo pereira a civilian in baucau kilometers miles east of dili.,97,0.0033729445225746148,91,-0.0568702037520718,0.006345408640699331,0.9534906101842944
izildo who was shot sunday was being treated at a military hospital in dili.,33,0.004018244092761114,41,-0.02124051241463583,0.006309405901742556,0.7683310070481914
indonesia invaded east timor in and annexed it the following year.,175,0.008659644715662513,35,0.5783736678699629,0.006117683961273095,0.898303475530789
the united nations however does not recognize indonesia s claim.,64,0.005693313821680591,36,-0.3435531564753501,0.0064275882719810225,0.884440422052726
before being suspended the talks centered on an indonesian offer to give east timor autonomy in return for international recognition of indonesian sovereignty there.,210,0.007650709297483258,104,-0.07214381186782329,0.006872780867747346,0.9466463501967766
taiwan s foreign ministry on thursday blamed administrative negligence for an incident in which nobel peace prize winner josi ramos horta was left stranded at the airport for hours after being refused entry.,68,0.007873766293837074,134,-0.02482721855963175,0.006680583424456639,0.9642903203452416
opposition supporters alleged the incident wednesday night was politically motivated.,17,0.00522084884233791,66,-0.004159155093271517,0.006289613845864104,0.9203443219432991
ramos horta is an advocate of independence for indonesian controlled east timor and newspapers reported taiwan had formerly barred him to avoid antagonizing indonesia.,234,0.011436736274846015,104,0.040825752494114464,0.006847286211100291,0.9564115901102266
but ramos horta s previous persona non grata status had been ordered lifted by the foreign ministry in august leaving no reason why he should have been refused entry by airport immigration when he came to town wednesday night ministry spokesman roy wu told a news conference.,85,0.009399378867080107,164,-0.02260210306011248,0.006854253765521942,0.9729912653024347
this incident accentuated the problem with administrative relations it needs to be improved.,10,0.005272553673962071,54,0.001033674959553481,0.005434068194357957,0.8993899613314599
...,0,0.006289308176100629,0,0.0,0.0009587947595759163,0.3333333333333333
it s a fact wu told a news conference.,11,0.003718538232215887,24,0.0008824332809029571,0.006009386930269627,0.8839867387519117
ramos horta had a rough time wednesday night.,31,0.007451417840971577,33,-0.00741850996694283,0.006142771973291375,0.9015421066886609
immigration officials would not let him in then he tried to catch a flight out but missed the plane.,7,0.004821972848658327,39,-0.018280950354469624,0.005912210670868577,0.8973366446762566
eventually the foreign ministry intervened and let ramos horta enter taiwan.,39,0.00778066061167006,55,-0.003764813250249492,0.006389525307024477,0.9232794125493405
he went only as far as the airport hotel.,8,0.003554911760634595,12,-0.00734733763828366,0.004474457943841933,0.44567770992225186
conflicting reports indicate ramos horta was stuck at the airport for between four and seven hours.,23,0.006348034635468737,40,-0.005250109065121186,0.006492737304648586,0.9090400182766223
ramos horta was carrying a portuguese passport which should have permitted him visa free entry to taiwan for up to days newspapers said.,45,0.005664575970700139,70,0.005420781563471703,0.006280250514540415,0.9468282704425529
the opposition democratic progressive party alleged ramos horta had been refused entry because he planned to speak on behalf of chen shui bian s campaign to be re elected as mayor of taipei.,47,0.007392486119839394,114,-0.01227726374901446,0.005855559989693355,0.9651184707683087
chen is taiwan s most prominent dpp politician.,12,0.0035663737561601344,32,-0.0006905918286264199,0.004927689788312933,0.882779929314785
this sort of incident shows that taiwan is just not qualified to be called a democratic nation dpp secretary general chiu yi jen told a news conference.,39,0.005356899279621276,97,-0.0034334561961794465,0.006180886908359138,0.9556416492288325
ramos horta sought to play down the incident before leaving town thursday.,28,0.006091989083830981,43,-0.0038801040367265373,0.006748636445864995,0.9189391219793103
i don t want to make a big problem out of it.,17,0.007364649256743362,17,-0.000224210979178597,0.005722561988680715,0.858901657111836
i have been to many countries.,1,0.0034194874849227844,7,0.0013061024288838984,0.006357602554340622,0.6638487666982867
the only countries that don t allow me in would be countries like iraq iran he told reporters before catching an afternoon flight to attend a conference in australia.,25,0.0072116258992524045,84,-0.0220691624039853,0.0067260314264878315,0.9516550248745395
indonesia invaded east timor in and annexed it the following year.,175,0.008659644715662513,35,0.5783736678699629,0.006117683961273095,0.898303475530789
the united nations does not recognize indonesian claims to east timor.,186,0.011003865694869039,46,-0.39203973967771544,0.006817211354719525,0.9070388096018449
bent on revenge for earlier attacks on churches mobs set fire to four mosques in west timor monday after a protest and strike by thousands of christians degenerated into a riot the military and a muslim leader said.,119,0.00828986612342185,125,-0.014071927398779048,0.006660176952412569,0.9652705314617979
a rampaging crowd also burned down a market and a muslim school.,11,0.0045698183843865346,34,-0.004752608449656169,0.005837045292622727,0.9012338714955043
troops and riot police patrolled the streets.,6,0.003040471678449531,27,-0.024093908272990273,0.005361841962269286,0.885331280803108
there were no immediate reports of serious injuries or arrests as fighting between muslims and christians continued after dark said a military officer who spoke by telephone on condition of anonymity.,29,0.003018872530494197,99,-0.01789780781414337,0.00670194990168773,0.9524742006061571
the violence in the christian dominated city of kupang was in retaliation for the burning and ransacking of churches by muslim mobs in the capital jakarta on nov.,51,0.00743984464298146,90,-0.06573468800586253,0.005982376830686873,0.9539640410009551
when people were killed.,12,0.007332099786307267,10,-0.0993435516030152,0.005794285986769548,0.7700059750988487
islamic leaders urged indonesia s muslim majority not to retaliate with more violence.,50,0.009628034667324604,57,0.0406652551234012,0.006317371153807259,0.7174896277855751
adurrahman wahid head of indonesia s largest muslim grouping the million member nahdlatul ulama accused provocateurs of whipping up religious strife when the sprawling southeast asian nation is trying to head toward democracy.,85,0.006852878675070704,149,-0.030045788762703106,0.00614115871467682,0.96519798239351
i hope muslims ... are not deceived by such provocations said wahid who has been pushing for religious unity.,12,0.004220173121737842,52,-0.0009292048022508793,0.005799398043681386,0.9234178481384471
west timor shares the same island as troubled east timor a former portuguese territory dominated by roman catholicism and invaded by indonesia in .,255,0.00864636366001164,94,0.1016312583608116,0.00649724591391776,0.9368640459272283
