Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
italy s communists on sunday voted to withdraw support for premier romano prodi s year old coalition a move expected to trigger the collapse of one of the country s longest lived postwar governments.,218,0.013253130854641202,128,-0.06669901993470571,0.007410480661919984,0.9630796413326804
prodi had said he would call a confidence vote if the communists yanked support.,165,0.010616249722614483,43,-0.04763919696948876,0.00707132984855727,0.8943637926136807
the coalition has a majority without the communists in the senate but has depended on them for passage of key legislation in the chamber.,64,0.005337093039015975,67,-0.0028830332267681725,0.006612693226543912,0.9221732577078
more premier romano prodi said monday he would appeal directly to parliament to save italy s second longest government since world war ii threatened with collapse by the defection of its communist ally.,274,0.00889911915882026,119,-0.08031803697933793,0.007235283228641633,0.9645754222096884
the address to parliament was expected wednesday followed perhaps by friday by the vote of confidence that will determine whether prodi s year old center left alliance stands or falls.,211,0.007672625115058484,99,-0.16216075190765858,0.007229182157812968,0.6165060428936928
prodi s far left ally the communist refoundation party provoked the crisis by withdrawing its support over the weekend and saying it would not vote for his deficit cutting budget which is key to italy s participation in the european common currency.,304,0.013314741627142686,138,-0.10432103115870095,0.007311588527036736,0.9642729854438906
prodi has said he would call a confidence vote if he lost the communists support.,165,0.011905366906655382,43,-0.097627545363412,0.007206186881863838,0.8945529633586258
i ve always acted with coherence prodi said before a morning meeting with president oscar luigi scalfaro on the crisis.,140,0.006806286731307155,66,0.41304528647659944,0.0063843368716315785,0.9394096366075735
i ve never changed strategy and i don t want to do political gymnastics.,18,0.002935964294920933,37,0.06795723734137324,0.005841501199577536,0.8906110558418248
the break with prodi s government divided refoundation.,145,0.007870708641697748,38,0.03228348229830953,0.0066203972824010245,0.8432585661437791
armando cossutta leader of the moderate wing resigned as party president monday.,93,0.0064178209406102,59,0.1863598557624761,0.006575804076021059,0.9284403364489092
he said the party s desertion of prodi was wrong and dangerous but at the same time promised to follow the party line.,183,0.0063939026413395526,59,0.02166083652105341,0.007111362086747175,0.9372302389402726
we are in a very complicated political crisis which could lead to early elections cossutta told reporters monday.,52,0.0082454702444238,69,0.23499052243669286,0.006969129632208994,0.9304308976960798
and with the divisions in the left this would mean a victory for the right.,1,0.002289820060196765,20,-0.03445362806213697,0.005971120580695387,0.8248998438375624
if the crisis comes to a confidence vote and prodi loses he would offer his resignation.,157,0.009078841818088344,45,-0.08696722814492641,0.006963291299706981,0.9039243381181632
once he does that it is up to scalfaro to decide what to do.,16,0.004188948729843355,14,0.4472494620197809,0.0049028634474169094,0.7380169917759182
he could ask prodi or someone else to form a new government or he could call elections years early something most analysts think unlikely.,157,0.011159897318431216,47,0.3022765450050894,0.007196119941791068,0.9049743374963733
working in prodi s favor is the fact that few parties think they would stand to gain by early elections including the communist refoundation.,138,0.007177027226833635,73,0.12180732413936954,0.007274589961157776,0.9422907796368566
there was speculation prodi would reopen negotiations that would win back the communists grudging support as he has managed to do in the past.,123,0.004650959598036199,74,-0.006733541210432816,0.007065147343768787,0.9361732758319697
prodi s government has held together this long in large part because of the widely shared desire to see italy qualify for participation in the debut of europe s common currency the euro.,208,0.0054830047150071625,103,-0.03385055828724442,0.006941657266909616,0.9587374544392377
that happened earlier this year leaving the disparate allies without so clear a reason to stay together.,27,0.00528496276475926,48,0.10275323510995454,0.0069427326669065405,0.9274644417796526
prodi leads italy s th government since world war ii.,178,0.008399546620223328,34,-0.05268251310653315,0.0068329812075881855,0.9086609863284818
he has outlasted all but bettino craxi who served years in two back to back stints from to .,24,0.005275728398732643,41,-0.005402050663233611,0.005701701045912383,0.9015489233146927
refoundation is not part of prodi s center left coalition but the government needs its votes to muster a majority in the lower house.,202,0.01186882054302775,77,-0.05179785136656187,0.007204555068888503,0.6905601370525382
it has been a difficult ally from the outset.,11,0.0030401124787817957,19,-0.004942713819501657,0.006080647402066133,0.8285596675484915
it broke with prodi over nato expansion earlier this year and on sending troops into albania last year.,130,0.008481512008285027,52,0.10719086725072596,0.006833829451655584,0.9364186257210887
prodi was even forced to resign a year ago after a bitter battle over spending cuts linked to the euro.,127,0.006422482775109745,54,0.01617528232664165,0.0070795750806866,0.503352203978446
the crisis was resolved and prodi returned to work after he made steep concessions and promised a hour work week.,107,0.003974154219390255,66,0.029421749078054865,0.006943257464852903,0.9450844835215064
premier romano prodi battled tuesday for any votes freed up from a split in a far left party but said he will resign if he loses a confidence vote expected later this week.,214,0.009432405139596117,88,-0.1572467207063044,0.007287049655759174,0.9569094333223317
we must respect the will of the voters.,1,0.0038031980958019617,12,0.002058158820725769,0.005133084585169012,0.7760706427437564
if we win the confidence vote we will go ahead otherwise we will pass the baton prodi told a news conference closing a two day french italian summit in florence.,174,0.004073953468313143,91,-0.045606173480582726,0.006954590899559438,0.9586554680874776
