Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
house speaker elect robert l. livingston presented a fresh note of shock to the impeachment debate against president clinton on thursday night as the republican leader was forced to admit to his republican colleagues that he had carried on adulterous affairs in his past.,575,0.005932322426905519,170,0.15201398013446984,0.002815420957148945,0.7334680129116818
it has suddenly come to my attention that there are individuals working together with the media who are investigating my personal background in an effort to find indiscretions which may be exploitable against me and my party on the eve of the upcoming historic vote on impeachment livingston declared in a statement after appearing before a shocked house republican conference to head off the disclosure as it surfaced in news reports.,374,0.0033038742638264854,233,0.0027526363392874342,0.0028383076855051374,0.9743084184845597
after hearing his admissions in a closed session livingston s colleagues gave him a standing ovation of support and said the question of his resigning had never arisen.,111,0.004118369090121394,87,-0.006702362650216327,0.002702692066011273,0.9416583722097537
my fate is in your hands livingston told the republicans according to lawmakers who were present.,142,0.0017009962596623684,49,0.002995364434892362,0.0026783975232512365,0.9098732240491894
the debate over the president s fate would go forward republicans later insisted drawing distinctions between the speaker elect s revelations and the sex and mendacity scandal that has put clinton on the brink of impeachment.,340,0.002870493750812261,125,0.0014914088315117445,0.0027515313380945925,0.9597840660777518
the president is charged in an impeachment resolution with perjury and abuse of power in his attempt to hide sexual indiscretions.,188,0.0038380248588011333,82,-0.07334352665942699,0.0024966386893898345,0.503992863134751
democrats offered no immediate comment but republicans were braced to hear livingston s admissions alluded to in the debate friday by democrats who have decried the investigation of the president as basically a partisan and unfair rummaging through his sex life.,354,0.004590078971466041,151,-0.01977411832494113,0.002772551742824584,0.9648301247270716
livingston saying he had sought spiritual counseling and had received the forgiveness of his family noted he had several times told reporters during his campaign to become speaker that i was running for speaker not sainthood.,170,0.002595999037345397,112,0.06610997562628976,0.0026581841892366043,0.9577599540698573
he added there was a reason for those words.,3,0.002833834366469602,13,-0.003914981016347683,0.002304334523350504,0.8213330061494096
during my year marriage to my wife bonnie i have on occasion strayed from my marriage and doing so nearly cost me my marriage and family livingston said in his brief prepared statement.,142,0.0011591777091077317,87,0.036782478334459016,0.0024913330413014437,0.9494465481902572
