Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
police and soldiers on friday blocked off the street in front of a house where members of a terrorist gang are believed to have assembled the bomb that blew up the u.s. embassy killing people.,102,0.005404652110178479,100,0.20128238858049163,0.00681566428265651,0.8430184727376101
wearing gloves and masks detectives from the tanzanian criminal investigation division could be seen searching the yard of the house that is surrounded by a high fence.,21,0.003384991973523437,92,0.029644635089182237,0.006079131131859454,0.954980784265837
residents who were questioned thursday by tanzanian police and fbi agents told reporters friday there were four regular visitors to the house.,37,0.007719467363925308,84,0.09391138214935511,0.006515296301693143,0.9505948988866845
they all came at night and used a white suzuki samuri which is in police custody.,23,0.005532239011010625,35,0.058937614945391,0.006024408557010183,0.8985201894271638
two men tanzanian rashid saleh hemed and egyptian mustafa mahmoud said ahmed have been formally charged by a tanzanian magistrate in the aug. embassy bombing.,87,0.007047609320592997,104,0.19149492365946208,0.005580478978071599,0.9549707396336398
police are looking for two other suspects identified ahmad khalfan a tanzanian of omani origin and fahad a kenyan of yemeni origin.,34,0.006733613875983491,76,0.0975221672026565,0.005198976038371772,0.9468584083905447
a relative of hemed told the associated press the house in the bungoni neighborhood of ilala district had been rented by ahmad khalfan.,32,0.004494972669188377,75,0.0866677617467169,0.005513977484989701,0.9429356874612044
the house is south of the center of dar es salaam and about .,23,0.004074456443584504,27,0.16837958454827945,0.004919062700381952,0.9025539948067268
kilometers miles southwest of the embassy building.,39,0.0028814881773123508,37,0.10462305692234553,0.004734235203702074,0.8851810372939233
the relative who spoke on condition of anonymity said in addition to khalfan the three other visitors to the house were fahad ahmed and hussein.,31,0.0061490406753783675,76,0.08760696701071269,0.006256017476692648,0.928760062478523
he did not furnish second names for them and it was not clear whether ahmed was the same egyptian charged in the dar es salaam bombing.,47,0.00877258766563247,53,0.2232982868919721,0.005975368661239612,0.9232769479745931
residents said police showed them photographs but they were not able to identify them because it was always dark when they arrived and left.,20,0.0044436778610713245,51,0.06795119708638533,0.006188111922274591,0.9141329648366523
but all were able to identify the suzuki vehicle.,11,0.004994237589188304,21,0.04803148903044323,0.004517984059785784,0.8234886226037127
officials believe a nissan atlas refrigerator truck actually carried the bomb into the embassy compound.,59,0.005092887160822473,60,0.1422070188186169,0.005711084192596491,0.9290283715771178
it has been identified by its chassis all that remains.,1,0.004565578558000251,21,0.02402138286507049,0.004951585415079816,0.8310488485018664
there has been speculation that two men in the suzuiki used a remote control device to detonate the bomb.,17,0.0033981793904117605,52,0.02140354469884361,0.005964240535660002,0.9224382039814577
a nearly simultaneous attack in neighboring kenya killed people including americans at the u.s. embassy in nairobi.,100,0.00941417345599828,74,0.4922838747241696,0.006450846492345719,0.935662123999146
u.s. authorities have charged four people in connection with the nairobi blast.,23,0.00563578349699489,43,0.26435109397459594,0.006674261796986087,0.9012426276379468
three are in custody in new york and a fourth is a fugitive.,14,0.005197613365548975,25,0.047324315043381734,0.005837139492604481,0.6721348092888223
mohamed sadeek odeh one of the three men in custody in the united states for the nairobi bombing told police in pakistan where he was arrested after arriving from nairobi aug.,98,0.011345506241940532,92,0.246568471596321,0.006485323537384329,0.9540556395158499
that ahmad khalfan was a member of the group responsible for the bombing in dar es salaam.,63,0.008214162746036115,52,0.22957796646042333,0.005396387829381809,0.9269416646420969
according to the same pakistani police sources odeh identified fahad as being involved in the nairobi embassy bombing.,87,0.01018205201955388,66,0.30494958100639685,0.006351250337144962,0.5871003711951344
german police raided several locations near bonn after receiving word of a terrorist threat against the u.s. embassy but no evidence of a planned attack was found officials said wednesday.,113,0.009147220034295385,100,0.1426998023763426,0.006959333257641745,0.952514073429869
police including agents of an elite anti terrorist unit checked several suspects during raids in an industrial zone and other sites tuesday but no arrests were made said eva schuebel spokeswoman for the federal prosecutor s office in karlsruhe.,60,0.004447447806102885,146,0.0912004615005035,0.006801344165936625,0.970650747489969
the agency said it had received credible information that middle east terrorists had stockpiled arms and explosives at the sites but none were found.,12,0.005197285568804685,80,0.028350892497547936,0.006567736860244517,0.937287061446465
the agency s investigation is continuing schuebel said.,9,0.005879123222758097,35,0.0190348794034587,0.006133969841499864,0.8615677064237011
for now we can no longer speak of an immediate threat to the u.s. embassy she said.,42,0.004585284996172383,22,0.15210153627396128,0.006546037417772103,0.8444046815129336
