,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.08095064241493857,0.11221939678555566,0.14343825154422082,0.10675180414659798,0.104086231676541,0.1914893830687617,0.088393241207767,0.07609488094750227,0.163406081902305,0.10667446174930542,0.11347684092240606,0.1757440563656826
1,"'Lex', 'LDA'",0.08209136683058056,0.12329499216615131,0.13642666164088676,0.09978763148283103,0.11105278299190265,0.17801866751298343,0.08762475738494027,0.07913306264928116,0.1633142491431098,0.10539045103689491,0.12015588579911712,0.16932735804774898
2,"'Lex', 'Lsa'",0.08157390064725614,0.11802955563714257,0.13655068437830375,0.10096020472982412,0.10698406105360796,0.1794232796447451,0.08710209480986215,0.07659966767540607,0.16152301317585335,0.1046046086122427,0.11584070100060676,0.16876787705803947
3,"'Lex', 'Lsa', 'LDA'",0.08105589516710786,0.11690224978671643,0.1371303694681093,0.1015417857511298,0.10612245408094517,0.18122352045639648,0.08661849308941492,0.07601896278260063,0.16168112992041103,0.10412043784147325,0.1147079428928049,0.16871960683236337
4,"'Lex', 'Lsa', 'Tr'",0.08225834540769039,0.11674361961703317,0.15720037206170331,0.10922347169033576,0.10815738117654586,0.2025909303890448,0.08745064788585141,0.0788216492777811,0.16392789968193544,0.10636014125155903,0.11549826695239937,0.18238158427892812
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.08151887182759181,0.11544064560302245,0.15251019432495647,0.107710911464323,0.1064965192401121,0.19873611057864293,0.08739269258611698,0.07680472339466717,0.16409787577680326,0.10607649190515982,0.11496478972043045,0.17839333014054926
6,"'Lex', 'Luhn'",0.09419416932672874,0.15270429485490544,0.1456687425455867,0.10403454562884004,0.13855646584532644,0.17575730381112933,0.09156462387652002,0.09320510311153309,0.17296686767218825,0.10994415350738414,0.14314476331349674,0.17281469604684488
7,"'Lex', 'Luhn', 'LDA'",0.09089546603507445,0.146655362015221,0.13665995933652514,0.09942778610057595,0.13265730924698713,0.16679176462983938,0.08989290127324803,0.09112144554422755,0.16744533085019195,0.10640206247196644,0.13771397264966395,0.16630126087485897
8,"'Lex', 'Luhn', 'Lsa'",0.08729804323930986,0.1365763910098738,0.1314571638778766,0.0974278872070405,0.12304068447541877,0.16557372432428605,0.09097723459115704,0.08637589254470615,0.16797416794333764,0.10694658719818753,0.13086456393976537,0.16570941087294286
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.0858611561784696,0.13224266367724297,0.13119025895864356,0.09760563291195203,0.1192310427501248,0.16694055076299247,0.09084797224836309,0.08519120263013086,0.16618412934521232,0.10549442743177995,0.12664162117291078,0.1648841170632291
