,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.12700879086651037,0.1448840450235468,0.18021446573593536,0.16839024556535204,0.17682723219174665,0.20576782696514787,0.12085918645452383,0.12225552396052869,0.15923587631681765,0.140717918104286,0.1564399414616724,0.18103682433094617
1,"'Lex', 'LDA'",0.12331539487942823,0.14998881366295144,0.17797365785390437,0.161502499830881,0.17968496182749036,0.19952795670540924,0.12001380247432125,0.12592433150560395,0.1604116362252676,0.13564869327863255,0.15763858464408564,0.17729645696884805
2,"'Lex', 'Lsa'",0.12420379259065242,0.14558350672304488,0.17858056492757765,0.1637147128381611,0.17638084540945365,0.20228935677222434,0.12053479123601489,0.1251803049893917,0.16008622181337456,0.13731603673638318,0.15580982885843306,0.17894332553463413
3,"'Lex', 'Lsa', 'LDA'",0.12479375665284317,0.14502962139603026,0.1796620775047402,0.1644346993486288,0.17525551575147766,0.2038669742186102,0.12051393873017774,0.12367834748389057,0.160689023791483,0.13835731988784625,0.15511328083851764,0.1802997747610063
4,"'Lex', 'Lsa', 'Tr'",0.12775097783797312,0.1503309257404074,0.18042215872568113,0.1658470201229562,0.183208197945855,0.2003242156433368,0.12018437536267317,0.13058846753476305,0.15249819691753513,0.1396119048108835,0.16191743229378272,0.17747033573562407
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.12705375966664714,0.1502188749464047,0.1805773456406172,0.166265893639403,0.18274015144404915,0.20199049527504023,0.12170257315262757,0.12880716831081981,0.15767294437747378,0.14059356667200143,0.16216128586594486,0.17961987927230555
6,"'Lex', 'Luhn'",0.13079392897282613,0.1513682635802962,0.1919077329536659,0.15457073708195082,0.17741028476047324,0.19931698796783742,0.1297021208681793,0.13785616152098662,0.17246240473841662,0.1388261261204317,0.1666316155274249,0.18387727591768022
7,"'Lex', 'Luhn', 'LDA'",0.12443897624674984,0.15868211549560227,0.18487270670966757,0.15068670502776713,0.18331582539478578,0.19389923744682616,0.12580506386246065,0.14042499193150282,0.16863776673549716,0.13465569133767738,0.169626026654365,0.18041453365074275
8,"'Lex', 'Luhn', 'Lsa'",0.12386652739053716,0.15747047983598345,0.1805165588379569,0.15572540187490772,0.18473751234414423,0.19580958171758361,0.12483093532715067,0.13329467267945347,0.16777651481726827,0.13718976127964277,0.16631866938155276,0.18059132993610105
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.12269777581537768,0.15859536211872552,0.17827260071043183,0.15554825287599086,0.18535080672787282,0.19455387077153558,0.12436660656836163,0.13380168685002175,0.16600087204636949,0.13696621695483718,0.16803107900086184,0.1784210924926087
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.12578146782558647,0.15769628505047137,0.1812808940102672,0.1574798858949661,0.18659504559835652,0.1952099054590352,0.12182931838790824,0.13519042397953207,0.15873400906987298,0.13734474373734282,0.17046413228418544,0.1768739504612582
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.12203438332753243,0.15676372384443774,0.17807977145427134,0.15366122181101888,0.18374991229118223,0.19178965335641052,0.12267963279581813,0.132493763131247,0.16245406809043897,0.13472330702488286,0.1674710638075575,0.1753544425144856
