,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.08654459760381432,0.11782932146127223,0.1542277742569811,0.1169085677077852,0.11399958019094941,0.1998862098630074,0.0920139423668524,0.0813845132609893,0.16529764859585275,0.11183624291541577,0.12012900248347792,0.18057137967606954
1,"'Lex', 'LDA'",0.08606068375866693,0.128361874729107,0.14704994072898744,0.10862681764213081,0.119712340630237,0.1865151729292963,0.09045987615997997,0.08447437234817746,0.1636445064165076,0.10964134850055575,0.12616400933144986,0.17371807246751855
2,"'Lex', 'Lsa'",0.08658082318328068,0.12347576574935729,0.14767540628923323,0.1114903216601468,0.1167115623788016,0.18925167071143092,0.09073607547982644,0.08308082301687725,0.16296263335033484,0.1101342052216391,0.12318329313122006,0.1742863224203275
3,"'Lex', 'Lsa', 'LDA'",0.08678540044166992,0.1225363276846285,0.14875934256988246,0.1126683312186657,0.11603929182680948,0.19130198679648103,0.09087604974974726,0.0823122668426407,0.16336009087829553,0.10943767594996384,0.12196248942676219,0.17327002694688728
4,"'Lex', 'Lsa', 'Tr'",0.08852755702554312,0.12236954376920717,0.16712599037526676,0.11920937269005194,0.1178637994176219,0.2093032193291457,0.09224398234649375,0.0848643274941525,0.16630709406361305,0.11196949965832136,0.12265489773036771,0.18673494428194035
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.08678933090530833,0.12017084318375922,0.16264983805046995,0.11738047838968235,0.11527313046975504,0.206119627310243,0.09247281140266982,0.08320173382190167,0.16736100310922739,0.11114108272371372,0.12081637968103644,0.18349867792627783
6,"'Lex', 'Luhn'",0.09666059843231084,0.15667075885371165,0.15798887486754698,0.11149250601851342,0.1461704898893225,0.18537222232182832,0.0973819477025663,0.10104661755036312,0.17610634625709695,0.11278382325576335,0.14872725907582512,0.17814417660387807
7,"'Lex', 'Luhn', 'LDA'",0.09311045114583859,0.15186696598107818,0.14838799994762578,0.10689885925698951,0.14112707118500048,0.17653643829324242,0.09386702013226489,0.09814743783984592,0.16952096704177713,0.10980999240937761,0.14436096893113462,0.17196052115583776
8,"'Lex', 'Luhn', 'Lsa'",0.09141381486430467,0.14308346628265847,0.14300862550536225,0.10713798669269158,0.13364351261253013,0.17518857700489415,0.09541596580215608,0.09312722708790921,0.17023275920389488,0.11112991626952842,0.13772078228352605,0.17130572163139043
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.08947510222057468,0.13797149075005813,0.14307866041532316,0.10653496113476033,0.12856362552039977,0.17690568918743282,0.09586987060012948,0.09182788051349144,0.1694196445967605,0.10982690956616688,0.13348877860383523,0.17077913222742996
