Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"
Rebels attacked a village in western Uganda and killed six civilians 
before soldiers drove them off, a military spokesman said Thursday. 
",14.72,0.00638147014952257,80,-0.0017349587283237876,0.00509500797515584,0.7471780781944358
"The attack occurred overnight Wednesday in the village of Chiondo 
near Kasese, 270 kilometers (170 miles) west of the capital Kampala, 
said the spokesman, who identified himself only as Lt. Majera.",36.800000000000004,0.0031471317430802575,111,-0.039176407476191194,0.004535932193347671,0.7708598048960036
"Majera 
said the attackers were believed to be rebels of the Allied Democratic 
Forces who operate from bases in the foothills of the Rwenzori Mountains 
that straddle the Uganda-Congolese border.",11.96,0.0032343403126985676,112,0.01729626524537173,0.005051131918844257,0.7657392061531008
"He said the rebels likely 
fled back to their bases after the attack.",21.16,0.005428908510981816,24,-0.00747401405289079,0.005066349782591624,0.6711157385996472
"Majera said the attackers 
avoided a nearby army post when they shot up the village.",17.48,0.0032445313791952517,45,0.0039662027812404155,0.0045941657578000335,0.7325440816463834
"It was the 
gunfire that alerted the soldiers, he said, adding that they killed 
two of the assailants.",6.44,0.002761476012601905,35,-0.004342120752225537,0.003885108618744801,0.7133627859606724
"The various rebel groups operating in the region 
often attack with knives or machetes, either to save on ammunition 
or because they don't have guns.",115.92,0.002599025764288494,58,-0.012459546533914427,0.0047203968892495,0.7470123683860637
He had no further details.,0.0,0.0028382748307951905,6,-0.009667784869367776,0.00267792554239341,0.26666666666666666
"Under 
an agreement earlier this year with Congo, Uganda sent troops into 
the neighboring country to flush out the ADF fighters.",20.240000000000002,0.00417581733400139,67,0.029345505230603808,0.005032696162857952,0.39332992626975755
"President Yoweri 
Museveni insists they will remain there until Ugandan security is 
guaranteed, despite Congolese President Laurent Kabila's protests 
that Uganda is backing Congolese rebels attempting to topple him. 
",9.200000000000001,0.004297047553826446,135,0.060071100995553836,0.004816549364240762,0.5635960295670828
"The anti-Kabila rebels claim the Ugandan rebel Lord's Resistance Army, 
which operates in northern Uganda and enjoys support from Sudan, is 
fighting alongside Kabila's forces together with Sudanese soldiers. 
",112.24000000000001,0.011122668081522598,131,0.031000832970611403,0.005166873104238217,0.7730660296479357
"The government-owned daily New Vision reported Thursday that LRA leader 
Joseph Kony was badly wounded last week and is in hospital in Juba, 
the largest town still under government control in southern Sudan. 
",83.72,0.005764549844460958,123,-0.07684196961766553,0.0052031962990891035,0.7717941864484645
"The Sudan People's Liberation Army, which is fighting the government 
in Khartoum for autonomy for southern Sudan, has waged pitched battles 
with government troops in the past week as it moves on Juba, spokesmen 
for both sides say.",69.0,0.005257733981434207,129,-0.04800685198572119,0.0051703757230493795,0.7715177039816364
"New Vision quoted Ugandan Minister of State for 
Security Muruli Mukasa as saying Kony's largest camp at al-Gabelain, 
38 kilometers (24 miles) south of Juba, was destroyed last week when 
the SPLA took control.",31.28,0.0031109668471886675,123,-0.0361600633541159,0.0051191730768804415,0.7744288106777688
"Muruli said the LRA had been planning to bomb 
several sites in the Ugandan capital, including the Parliament building, 
state-run Radio Uganda, unidentified embassies and other public sites, 
the newspaper said. 
 
",19.32,0.004559116527688511,115,0.010793367619129161,0.005008569152375996,0.7711056929214011
"Congolese rebels have taken their two-month campaign to oust President 
Laurent Kabila to the Internet.",12.88,0.006511991616603534,65,0.1087771368163218,0.004987679025545024,0.7280729951960687
"``We have to explain to the world 
audience who we are and what we're fighting for,'' rebel leader Ernest 
Wamba dia Wamba said on Friday.",119.60000000000001,0.00565053601083673,61,-0.033386115831357595,0.004485235161237414,0.7524851276652105
"``Besides, the (Kabila) government 
has been using the Internet to tell their side of the story.''",34.04,0.003834532667494978,33,0.04360198020356376,0.004929114286361283,0.6735401403789694
"The 
56-year-old history professor at the University of Dar es Salaam in 
Tanzania said supporters of the Congolese Rally for Democracy in the 
United States have created a web site for the rebellion.",28.52,0.0038054563436733164,123,0.03322571148056017,0.0048141861243596535,0.7738290786516488
"The site 
_ www.prairienet.org/panafrican/cdm _ has been set up on the donor-supported 
Prairenet Community Network in eastern Illinois.",27.6,0.0033954239228669043,93,0.007094579941231489,0.004630289667333179,0.7635732696382453
