Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"
A week after the White House and congressional Democrats disavowed 
his ``war'' on Speaker Newt Gingrich, James Carville, President Clinton's 
former campaign strategist and chief outside defender, put forth a 
new battle cry Wednesday: He will not be muzzled.",83.72,0.0023268216317986323,153,-0.009238012166755844,0.001777438918746733,0.5599075760958405
"Not only that, but 
Carville went beyond his customary denunciations of Gingrich and the 
Republicans and, in an interview, trained his fire on leaders in his 
own party for not being sufficiently aggressive four weeks before 
Election Day.",84.64,0.0017330512863997084,115,-0.018836561326831303,0.0018064768764048302,0.7546658877569348
"``My sense of frustration is that I believe the Democrats 
have a much better chance of doing much better than anyone expects,'' 
Carville said.",11.040000000000001,0.001346525821742463,45,-0.0038674333577412507,0.00165066480223416,0.7147117114464256
"``And I don't think anyone's emerging to try to pull 
it together.",2.7600000000000002,0.0006981835502317214,16,0.0004179188091294652,0.0014803298782825524,0.36433399974201575
"Everybody ought to be pushing, the leadership in the 
Congress, the White House, the DNC.",47.84,0.0018471012780718564,35,0.005848016600385603,0.0017150855724750455,0.7150714293698287
"We ought to hammer Gingrich every 
day.",12.88,0.001636892289755288,17,-0.0020980428451382416,0.0015933063780406691,0.5521744868309882
"How can you take the Congress back if you don't make a case against 
the people who are running it?",59.800000000000004,0.0019069101847472175,29,0.02782854631842157,0.0017715948921231883,0.6921556013193237
"I have never heard of a strategy like 
that.''",9.200000000000001,0.0008113629778863588,12,-0.0009538357095547629,0.0015431138401089538,0.6217373328254207
"Sounding increasingly agitated, he went on: ``The only people 
left to be activated in this election are Democrats.",111.32000000000001,0.001095089929177566,60,-0.039410480112970964,0.001719482710119517,0.7362162026904441
"The right wing, 
they're bouncing off the walls.",6.44,0.0009657216458470447,14,0.0008748843184219814,0.0013250132073451893,0.665680640301036
They're going out to vote.'',34.04,0.001557256199983699,4,0.003546866671148541,0.001504396111716819,0.5277106300585839
"Rep. 
Dick Gephardt, the minority leader, complained to Erskine Bowles, 
the White House chief of staff, after Carville appeared on the NBC 
News program ``Meet the Press'' on Sept. 27 and declared, ``Cpl.",37.72,0.001089489068049399,123,0.020820044421755564,0.0016935991241259908,0.7759815933917917
"Cue 
Ball Carville will be rolling into battle against Newt Gingrich.'' 
",4.6000000000000005,0.001269221846315757,37,-0.0014823866553883229,0.0014693504650375201,0.7309425295975158
"The concern among House Democrats, one expressed by some White House 
officials as well, was that Carville's vitriol would make the Democrats 
appear overly partisan and could be especially damaging to Democrats 
in marginal districts who do not want to appear too easy on the president. 
",83.72,0.0021345698049728113,132,-0.0042278046816846436,0.0018148025852735856,0.770853197406599
"But on Wednesday, Carville was anything but timid.",0.92,0.0016564213072822304,22,0.0043102138097190585,0.0013192030650478128,0.6393353002236546
"``If Gephardt people 
think they've quieted me down,'' he said, ``I'm not quieted.''",23.0,0.0005791077813221824,24,-0.0019695267181651685,0.0014820751194877435,0.686303757605127
"Carville 
said he told officials at the White House, ``Don't waste your breath 
about calling me and telling me not to say this.''",7.36,0.0020154463818629785,49,0.007912351342041905,0.0016698835479712567,0.7362193138980255
"Carville insisted 
that he would rather do battle with Republicans than with his fellow 
Democrats.",8.280000000000001,0.0011813514450969658,46,0.008226977278008278,0.0016089518661742423,0.5436499136322049
"``If they want to fight with me, they can,'' he said.",6.44,0.0006287328593644154,5,0.005053150997885448,0.0013133206787524375,0.5249470554822491
"``I'm 
going to fight with the Republicans.''",4.6000000000000005,0.0019381822489798557,15,0.023788301879471733,0.0016080429467497611,0.6005679884108284
"Yet he could not help but ridicule 
his party.",64.4,0.0009498059152606657,13,-0.01366587740107583,0.0013957770196582847,0.5688741888460446
"Asked to describe the Democrats' strategy for the election, 
Carville said, ``If there is one, no one's shared it with me.'' 
 
",91.08,0.0020207111483691487,49,-0.04781907668534706,0.0017354500296454676,0.5355882372399744
"The presidential campaign of 2000 began Wednesday, like it or not. 
",30.360000000000003,0.0023583251736401067,38,0.007672419024249133,0.0017023650170311477,0.5679942897907558
"The millennial election will be fought on a political playing field 
whose rough outlines, if not its exact boundaries, were drawn by the 
voters in Tuesday's elections, which delivered a crushing disappointment 
to the giddy hopes of the Republicans and an unexpected elixir to 
the recently ailing Democrats.",121.44000000000001,0.0012918838702703434,174,-0.04415807789497552,0.0017894407607766587,0.777646406653583
"President Clinton called it an ``astonishing'' 
triumph of issues over investigations and said the Democrats had won 
so many major victories ``because they had a clear message.''",52.440000000000005,0.0025611753546749346,92,-0.026334424307544978,0.0018150940333231938,0.7552588799261906
"Republicans 
agreed.",0.0,0.0009887922242430246,16,0.0075754766114379405,0.0015814242096733135,0.613650922309598
"Of course the next 18 months will bring many surprises and 
many reversals of fortune.",14.72,0.0012011163206584608,35,0.0009994159328642709,0.0016363196285752177,0.7136072151638151
"But the election results offered important 
guidelines.",84.64,0.0014925176449639267,37,-0.07911847565454938,0.001661318365726154,0.7083951776927857
"Tuesday was a great day for Vice President Al Gore, for 
at least three reasons.",16.560000000000002,0.0015048247356873237,40,-0.02239416712703091,0.0017373897917695382,0.7345802344191541
"He worked furiously and successfully in the 
last ten days before the balloting to persuade Democratic loyalists 
not to stay home and sulk, appearing on behalf of no fewer than 224 
candidates, according to his office.",35.88,0.0013636615638617186,108,-0.0011991484777977165,0.001790981391624724,0.7653222391340401
"A moderate within the spectrum 
of his own party, he watched moderates win crucial elections, notably 
in the California gubernatorial race, where Lt. Gov. Gray Davis, a 
cautious pragmatist like Gore, won a smashing victory.",155.48000000000002,0.0018552618912785607,137,-0.018824539562090212,0.0017472111511722373,0.7729321003927185
"The returns 
_ an even break in the Senate and a Democratic gain of five in the 
House of Representatives _ also made the impeachment of President 
Clinton less likely.",42.32,0.0030768253248748914,81,-0.027585077873098517,0.0018254202041661832,0.5348152728412624
"And the better shape Clinton is in as his term 
ends, the better chance Gore, his sidekick for six years now, stands 
in the presidential nomination process and, ultimately, the election. 
",122.36,0.0014662906861736978,93,-0.027547734346698077,0.0018036365354424542,0.5106466777322696
"But California voters also complicated the nominating process and 
set Gore strategists to work on tactics to uncomplicate it, because 
he and they consider the state absolutely central to his presidential 
aspirations.",44.160000000000004,0.0011091162719193241,123,0.0017401385841149838,0.001772307627451167,0.7670198943916761
"In a referendum in 1996, California adopted a primary 
system under which Republicans, Democrats and independent voters would 
all receive the same ballot, with candidates of all parties listed. 
",43.24,0.0018458243354995431,109,0.0044058866131781085,0.0017203703622801262,0.7605374605411148
"That violates the rules of both major parties, and a measure on the 
ballot Tuesday, Proposition 3, would have rescinded the 1996 change. 
",40.480000000000004,0.001457129466594966,70,-0.024468533698439168,0.0017284147762366986,0.7518311266362135
"But it failed, raising the possibility that California's March 7 primary 
will be a mere political popularity poll, with convention delegates 
chosen in caucus or convention _",50.6,0.0006705083917891908,111,-0.00496500540723686,0.001728289006662851,0.7611521542310591
a nightmare.,3.68,0.0017087378640776698,9,5.848818979025067e-06,0.0007711890286277737,0.5317769167593639
"Tuesday was a bad day 
for the Republican right.",18.400000000000002,0.0024113295005007067,23,-0.016568407528769848,0.0017855691769784264,0.6845858838610144
