Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"
A South Korean lawmaker said Friday communist North Korea could be 
producing plutonium and could have more secret underground nuclear 
facilities than already feared.",115.0,0.005762673683151268,96,-0.027519441490914225,0.0030873808197683654,0.7605239712242597
"Without naming his source, Rep. Kim 
Deog-ryong of the Parliament's Foreign Affairs Committee said he had 
``information'' that two underground facilities captured on U.S. spy 
satellite photos may be nuclear plants.",110.4,0.0023531505684855456,125,-0.028649685262859596,0.003076947661801198,0.7700533253046186
"He said in a Parliament session 
that one of them is believed to already be producing plutonium and 
the other would be able to produce enough for 10 nuclear bombs starting 
around 2004.",95.68,0.001504604054255396,69,-0.027010140275834264,0.0030454642179909264,0.7547857516158566
"If true, the assertion paints a worse picture of suspected 
North Korean nuclear activity than already made public.",78.2,0.0019552199859099997,71,-0.01964712436480301,0.003204016368124136,0.7563175443117127
"Kim said he 
asked the government's Unification Ministry about the issue earlier 
this week and was suspicious of its answer.",46.92,0.0021502183293038383,65,0.027261509655120572,0.0031500627216662844,0.7479377330812554
"``It was not sufficient 
or sincere, so I came to suspect that the government is trying to 
hide the truth,'' Kim said in a seven-page press release.",45.080000000000005,0.0018126704801298403,68,0.01726906711527348,0.003101872385187919,0.7475813327889185
"U.S. and 
South Korean officials said in August they had detected a huge underground 
construction site on a mountainside 40 kilometers (25 miles) northeast 
of Yongbyon, the country's main nuclear complex.",184.92000000000002,0.0030751825134154214,134,-0.07286266182683108,0.0029401273436276084,0.7725199666434284
"The United States 
has said it suspects the construction is nuclear-related, though it 
has no evidence.",24.84,0.006351136210707819,53,-0.1268204410630778,0.0031637714132845157,0.7283814867128188
North Korea has denied it.,0.0,0.00633580680439154,14,0.008943251350762117,0.0028745948915861667,0.6398616262409862
"Kim, a lawmaker from the 
main opposition Grand National Party, said there may actually be two 
underground facilities not far from the Yongbyon complex.",49.68,0.0026523579047099213,77,-0.029527622929429367,0.0029024767102967886,0.7518908410822756
"It was activity 
at Yongbyon that prompted the United States to negotiate a 1994 accord 
promising development of two light-water reactors and fuel-oil shipments 
if North Korea would halt nuclear weapons development.",104.88000000000001,0.0027951169565041166,143,-0.022706711530294663,0.003140328444739819,0.7748883470895671
"At the time, 
North Korea was believed to have made enough plutonium for one or 
two atomic bombs.",15.64,0.0033053909422113273,44,0.005994716743302408,0.003102051407939456,0.7350223493802925
"The Yongbyon complex, which houses a 500-megawatt 
laboratory nuclear reactor, has been frozen under the 1994 accord. 
",105.80000000000001,0.002609805103453972,72,-0.04324690015672592,0.002741028805827532,0.7513271084623663
"Kim said Friday that one new facility is already operating and the 
other is under construction and will be operational in four to six 
years.",37.72,0.002030233099994926,51,-0.009846710820564248,0.0030023614680979947,0.7229250312811426
"``We estimate that the reactor will go on-line in 2002 or 2003, 
enabling the production of enough plutonium to build one nuclear weapon 
within six to 12 months,'' Kim said.",134.32,0.0020506351381619258,83,-0.014068164537404025,0.003120942751168005,0.7606206523897538
"``North Korea would be able to 
make sufficient plutonium to make eight to 10 nuclear weapons every 
year after that.''",133.4,0.00753018037257735,56,-0.016237254656712222,0.003144549652912692,0.7456863707107737
"North Korea has said the underground construction 
is for civilian use and not nuclear-related.",46.0,0.004775468335036901,55,-0.1065938883677576,0.0031229172304447243,0.7182314052040994
"It has offered to open 
the facility to U.S. inspectors, but says Washington must pay compensation 
if the facility is been proven to be for civilian use. 
 
SEOUL, South Korea (AP) _",53.36,0.003632975368077904,89,0.015173324186114131,0.0031516407869684343,0.7579519053194053
"U.S. President Bill Clinton won South Korea's 
support Saturday for confronting North Korea over a suspected nuclear 
site, and he warned the North's communist leaders not to squander 
a chance to achieve lasting peace on the peninsula.",138.0,0.004361459816564246,152,0.07992207023485833,0.0032032335155612545,0.7748277118420517
"President Kim 
Dae-jung, appearing with Clinton at a news conference, pledged to 
``spare no effort in supporting the U.S. endeavor'' to resolve the 
nuclear question.",108.56,0.0034061305567369324,101,0.11771846673583422,0.00316735314938425,0.7660212452328571
