Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"
Cambodian leader Hun Sen on Friday rejected opposition parties' demands 
for talks outside the country, accusing them of trying to ``internationalize'' 
the political crisis.",86.48,0.007123409783227323,102,-0.07537731487689887,0.004755077004096567,0.7576866892672625
"Government and opposition parties have asked 
King Norodom Sihanouk to host a summit meeting after a series of post-election 
negotiations between the two opposition groups and Hun Sen's party 
to form a new government failed.",230.0,0.010134684022735745,139,0.0622584846238714,0.0048972945681621145,0.7716090868995374
"Opposition leaders Prince Norodom 
Ranariddh and Sam Rainsy, citing Hun Sen's threats to arrest opposition 
figures after two alleged attempts on his life, said they could not 
negotiate freely in Cambodia and called for talks at Sihanouk's residence 
in Beijing.",68.08,0.0073103308426086255,158,-0.13702686108824172,0.004742502691538867,0.7762417797623337
"Hun Sen, however, rejected that.",0.0,0.005800282400518992,12,-0.07249384341872185,0.003591604107990986,0.6499663251161123
"``I would like to make 
it clear that all meetings related to Cambodian affairs must be conducted 
in the Kingdom of Cambodia,''",15.64,0.003378958370992266,59,0.006735008436764304,0.004543557741082571,0.7416188583339548
"Hun Sen told reporters after a Cabinet 
meeting on Friday.",7.36,0.0033674025797198553,38,-0.038470434707376495,0.004514034374571975,0.7213467566839615
"``No-one should internationalize Cambodian affairs. 
",2.7600000000000002,0.0021408920537176754,37,0.0020969613831476855,0.004306481019501434,0.6601875804910251
"It is detrimental to the sovereignty of Cambodia,'' he said.",1.84,0.0017831485032866602,30,-0.01082956853301381,0.0031940641106007997,0.6573554319182991
"Hun Sen's 
Cambodian People's Party won 64 of the 122 parliamentary seats in 
July's elections, short of the two-thirds majority needed to form 
a government on its own.",80.04,0.0061218633711205145,104,0.2102189827011361,0.004745054893422529,0.7669815755213317
"Ranariddh and Sam Rainsy have charged that 
Hun Sen's victory in the elections was achieved through widespread 
fraud.",11.96,0.006144063763768693,67,-0.08716982086814762,0.004455614216255649,0.7523672449196784
"They have demanded a thorough investigation into their election 
complaints as a precondition for their cooperation in getting the 
national assembly moving and a new government formed.",105.80000000000001,0.004914175337843416,93,0.10078188150988697,0.0046596230883801425,0.5469180000229396
"Hun Sen said 
on Friday that the opposition concerns over their safety in the country 
was ``just an excuse for them to stay abroad.''",65.32000000000001,0.005202720532840306,58,-0.09053301430366587,0.004749328205494518,0.7428533351223444
"Both Ranariddh and 
Sam Rainsy have been outside the country since parliament was ceremonially 
opened on Sep. 24.",35.88,0.0036173998248377214,56,-0.11564872674489811,0.004254862830227386,0.7413975643658621
"Sam Rainsy and a number of opposition figures have 
been under court investigation for a grenade attack on Hun Sen's Phnom 
Penh residence on Sep. 7.",57.04,0.0048420146189916404,91,-0.10046782311261383,0.0044399288811555965,0.7649799319680273
"Hun Sen was not home at the time of the 
attack, which was followed by a police crackdown on demonstrators 
contesting Hun Sen's election victory.",42.32,0.005129800722411376,75,-0.03811762350402854,0.004564240622088003,0.7595029406411936
"The Sam Rainsy Party, in a 
statement released Friday, accused Hun Sen of being ``unwilling to 
make any compromise'' on negotiations to break the deadlock.",41.4,0.008547835215919994,95,-0.05791658713002501,0.004762814464140091,0.761704591492588
"``A meeting 
outside Cambodia, as suggested by the opposition, could place all 
parties on more equal footing,'' said the statement.",61.64,0.005232502220137184,57,-0.02218350610158501,0.004814564392231945,0.7405311886551559
"``But the ruling 
party refuses to negotiate unless it is able to threaten its negotiating 
partners with arrest or worse.'' 
 
",82.8,0.001907959779559088,57,-0.024607746199264733,0.004462163721262839,0.7431338263400222
"King Norodom Sihanouk has declined requests to chair a summit of Cambodia's 
top political leaders, saying the meeting would not bring any progress 
in deadlocked negotiations to form a government.",103.04,0.005557080612822003,124,0.0258000084629433,0.004806878892039537,0.7649518248084459
"Cambodian leader 
Hun Sen's ruling party and the two-party opposition had called on 
the monarch to lead top-level talks, but disagreed on its location. 
",132.48000000000002,0.006524841750733091,94,0.015113187514157645,0.004826472233067935,0.7598059028111399
"``Papa will not preside over any summit meeting between the three 
parties, whether it is held in Phnom Penh or Beijing, because such 
a meeting will certainly achieve no result,'' Sihanouk wrote in an 
Oct. 17 letter to his son, Prince Norodom Ranariddh, leader of the 
senior opposition FUNCINPEC party.",172.96,0.00830994176786336,154,-0.008828290911286611,0.004718540914440561,0.7779605675942237
"A copy of the letter was obtained 
Thursday.",9.200000000000001,0.0024549373437899504,24,-0.005048644012754404,0.0038852754586110217,0.6882170636719963
"In it, the king called on the three parties to make compromises 
to end the stalemate: ``Papa would like to ask all three parties to 
take responsibility before the nation and the people.''",66.24000000000001,0.006897872996835411,74,0.02800955455068989,0.0047188973741939255,0.7496081525283991
"Hun Sen used 
Thursday's anniversary of a peace agreement ending the country's civil 
war to pressure the opposition to form a coalition government with 
his party.",206.08,0.005921120430765525,105,0.035661313488333866,0.004822983517491017,0.7569431434945934
"``Only those who want to prolong the anarchy and instability 
prevent efforts to set up a new government,''",48.760000000000005,0.0026221718643768288,51,0.028072488340254772,0.004115253953202768,0.7294824916219118
"Hun Sen said in a televised 
speech marking the anniversary of the 1991 Paris Peace Accords.",8.280000000000001,0.0022084761913155307,55,-0.02891704445468776,0.0043578493838863355,0.7487441532179561
"Hun 
Sen's party won 64 of the 122 seats in parliament in July's national 
election, but not the two-thirds majority necessary to form a government 
on its own.",196.88,0.007382061326758657,85,0.23463172888472222,0.004643232168175263,0.7614749560473504
"Opposition parties led by Ranariddh and former finance 
minister Sam Ram Rainsy have refused to enter into a coalition with 
Hun Sen until their allegations of election fraud have been thoroughly 
investigated.",57.96,0.008297085584391855,115,-0.057448809422209736,0.004645902191504726,0.7688280625911977
"International monitors said the election was relatively 
free and fair.",26.68,0.0016086082455061814,36,0.011876539228364916,0.004176933867619907,0.7061917207099757
"Hun Sen said his current government would remain in 
power as long as the opposition refused to form a new one.",115.92,0.008255495563422043,58,0.0210074264318979,0.004828828313866956,0.7305008783521164
"Ranariddh 
and Sam Rainsy have remained outside the country since the Sept. 24 
ceremonial convening of parliament.",36.800000000000004,0.00446286834299734,66,-0.10100461753114326,0.004449853855010589,0.747704216888132
"Citing Hun Sen's threats to arrest 
opposition politicians following two alleged attempts on his life, 
Ranariddh and Sam Rainsy have said they do not feel safe negotiating 
inside the country and asked the king to chair the summit at his residence 
in Beijing.",112.24000000000001,0.005523750449551912,143,-0.13587913427930393,0.004860580723493106,0.7770856392910291
"Hun Sen has rejected the opposition's reservations, saying 
it would be inappropriate to hold a summit outside the country.",70.84,0.004255092060403924,63,-0.07321796523804129,0.004693951575050126,0.7422549851865206
"Negotiations 
so far have proved fruitless except for the opening of parliament 
after a Sept. 22 summit led by the king.",48.760000000000005,0.003032023923378613,62,-0.010279582443643598,0.004453379957434216,0.7487255940680528
"Hun Sen implied Thursday 
that the opposition failed to follow through on promises made at the 
summit.",48.760000000000005,0.004019722620520227,56,-0.031882929749756976,0.004737018423245878,0.7446379208919183
"``If those results are strictly respected, there seems no 
reason to hold another summit,''",23.0,0.0024037473894572077,39,0.0016937683158765593,0.004335100329574761,0.7220490287825871
"Hun Sen said in a speech on the anniversary 
of the 1991 Paris Peace Accords.",8.280000000000001,0.0023942566527187835,43,-0.03131123820984518,0.004334903697790965,0.7363899754731993
"Sihanouk is reportedly set to fly 
to Beijing next month to receive medical treatment from his Chinese 
doctors.",22.080000000000002,0.002577604272751988,72,0.01341425482423221,0.00421179728443643,0.7498375113707514
"The 75-year-old monarch suffers from a variety ailments and 
periodically makes extended trips to Beijing.",4.6000000000000005,0.0023335266041458903,73,0.003610974578584158,0.004284014100204367,0.7546918579234018
"He was diagnosed with 
colon cancer in 1993, but it has since gone into remission.",6.44,0.0019341067131925845,32,0.0034288338838266604,0.002144862943589055,0.7096432778097994
"In September, 
thousands of people filled the streets of Phnom Penh to protest against 
the alleged election fraud.",45.080000000000005,0.0031274976476866768,68,-0.030254714391915512,0.004339283222381708,0.7418482195975333
"Hun Sen ordered police to break up the 
demonstrations.",9.200000000000001,0.004618634139478703,35,-0.03674613499992712,0.0044489723558916675,0.7172558186314886
