Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"
Indonesian President B.J. Habibie finds attending a summit of Asia-Pacific 
leaders ``difficult'' because of his concerns about the arrest of 
Malaysia's former deputy prime minister, a Thai newspaper reported 
Sunday.",87.4,0.008717596968666709,134,-0.005986954673597134,0.004520000411019245,0.7721557494685887
"Asia-Pacific leaders are scheduled to meet next month in Malaysia 
for an annual economics meeting.",37.72,0.007655229611636584,64,0.15676611220884168,0.00445346966296493,0.7476324103773327
"Last week, Philippine President Joseph 
Estrada said he was considering not going to the Asia-Pacific Economic 
Cooperation forum because of Anwar Ibrahim's arrest.",25.76,0.008486546412020962,90,0.1246997959539455,0.004381859130160499,0.761412452101191
"``I'm very concerned 
over how my friend Anwar Ibrahim has been treated,'' Habibie was quoted 
as saying by the English-language newspaper The Nation.",10.120000000000001,0.0047731580183387485,75,-0.028312976429261075,0.004162430589460929,0.7527294179111479
"``I'm concerned 
because people should not forget that Anwar Ibrahim had contributed 
a lot for the benefit of his country.''",30.360000000000003,0.002712696958633166,60,-0.04449506429392148,0.004262125342568215,0.7436669356641499
"Anwar is a charismatic politician 
who was once picked to be the successor to Malaysia's long-serving 
Prime Minister Mahathir Mohamad.",5.5200000000000005,0.005453938211244259,85,-0.12208780228899908,0.004026944894229593,0.7573046864239749
"But he was suddenly fired by Mahathir 
on Sept. 2 after the two differed on economic policy.",41.4,0.00529344024480978,45,-0.04280954307462341,0.0043036031723468005,0.7200977990961943
"He then began 
speaking out against Mahathir and was arrested Sept. 20.",3.68,0.0026948766024799133,30,-0.07153918320069953,0.004043270506044748,0.721892015254098
"Anwar has 
been accused of engaging in homosexual acts illegal under Malaysia 
law, but the charges are generally seen as a pretext for his political 
persecution.",14.72,0.0026577438953298313,90,-0.05581557542226528,0.0039011489739626524,0.7609386195814319
"In a court appearance last week, Anwar's face was bruised 
and he said he had been beaten by police, heightening international 
attention to his case.",40.480000000000004,0.003977472442598321,78,-0.04090783996334107,0.004209826343335267,0.758105056590507
``Because of human rights involved _,2.7600000000000002,0.0022175326540890437,17,-0.0034636155782033495,0.003791708224295742,0.6475686671924306
"and I 
think it is universal _",1.84,0.004271844660194175,9,-4.79835970107801e-06,0.002459690068652251,0.531506171871808
"people should be given the chance to defend 
themselves,'' Habibie was quoted as saying in the interview conducted 
Saturday.",16.560000000000002,0.003979607115602189,54,-0.02372194113383379,0.004248263053973255,0.7359457178580047
``People should not be tortured.'',0.92,0.0044718253431968525,13,-0.011082284733962812,0.0034126179969144275,0.618866680842898
"Habibie said Anwar's 
dismissal should not have been based ``on things which had not been 
proven.''",1.84,0.0038834245466753295,35,-0.035543104129441755,0.0037131094173880282,0.7126171150142296
"On attending the APEC meeting, he said, ``It's difficult 
for me.''",16.560000000000002,0.005618569261140452,26,0.009381372346891972,0.0038838305114126167,0.6917792635629949
"But he said he would consult parliament, adding, ``I'm not 
coming personally but as the president of 211 million people of Indonesia.'' 
",35.88,0.0038228231869543703,68,-0.019696945234387312,0.004329575983028138,0.7460518818573513
"Like Estrada, Habibie served as his country's vice president when 
Anwar was deputy prime minister, making them counterparts on the international 
affairs circuit. 
 
",106.72,0.00789282790128865,105,-0.10824017449700173,0.00409263247916707,0.7646330533021185
"The leaders of Malaysia's ruling party met Tuesday to discuss a replacement 
for ousted deputy prime minister Anwar Ibrahim, who faces trial next 
month in a case that will test the country's legal system.",112.24000000000001,0.007370795613074123,127,-0.08543638689518954,0.004485722515678348,0.7749301152866802
"Prime Minister 
Mahathir Mohamad, 72, said last week he could ``drop dead'' at any 
time.",16.560000000000002,0.0037196211605734467,46,-0.0984407101610687,0.004172221858227397,0.7450040501877804
"But because of the large number of candidates for the deputy's 
job within the ruling United Malays National Organization, a decision 
was not expected quickly.",22.080000000000002,0.003834618502075027,89,-0.013995535772608574,0.004414344899314712,0.7595281651316368
"The party leaders, who have been conducting 
a national campaign to explain to Malaysians why the popular Anwar 
was fired Sept. 2, will also confer on what to do now that the High 
Court judge has banned all comments on Anwar's guilt or innocence. 
",24.84,0.003825104515286949,121,-0.05500454396782106,0.0043262396446486,0.7717026823283551
"The ruling coalition had scheduled a giant rally in the capital Saturday, 
aimed at drawing in the youth to whom Anwar's campaign of reform has 
the most appeal.",44.160000000000004,0.003396618731985996,83,-0.03313794752316696,0.004386993959416722,0.6585591888290119
"Mahathir, who had heart bypass surgery in 1989, had 
groomed Anwar, 51, as his successor.",9.200000000000001,0.0020163751155737857,51,-0.042001883868945086,0.0035033279190660477,0.7460730537702345
"But he fired his protege from 
his posts as deputy prime minister and finance minister on grounds 
he was morally unfit to lead.",103.04,0.005642595876861092,71,-0.13217097496404584,0.004034819255293599,0.7531212923723635
"The two had differed over economic policy 
and Anwar has said Mahathir feared he was a threat to his 17-year 
rule.",43.24,0.007143925399414474,54,-0.07699190362229137,0.004538486275557683,0.7486026169714731
"Anwar was also dumped from the ruling party, and after two weeks 
of nationwide rallies at which he called for government reform and 
Mahathir's resignation, he was arrested under a law that allows police 
to hold him indefinitely, and prevent him from seeing his family and 
lawyers.",46.0,0.004880720242975662,126,-0.06589205308163597,0.004397636787952859,0.7721059525040341
"On Tuesday, Mahathir denounced demonstrators who had flocked 
by the thousands to the streets of downtown Kuala Lumpur in recent 
weeks, calling them part of a plot to topple the government.",16.560000000000002,0.0036488942292969115,111,0.0005509837117444709,0.0042349304601326035,0.7644123945473823
"Baton-wielding 
riot police had dispersed the crowds with tear gas and water cannons, 
arresting more than 100 people.",20.240000000000002,0.0021051964349683237,67,-0.025526131717998526,0.0034910952461579374,0.7608177398431843
"``They decided that the government 
should be brought down through demonstrations, riots,'' the Bernama 
news agency quoted Mahathir as saying in Sarawak state on Borneo Island. 
",19.32,0.0023550226904400493,92,-0.036708654131653896,0.004147870603586323,0.7625761721242423
"He was expected to return to Kuala Lumpur later Tuesday to chair the 
UMNO meeting.",16.560000000000002,0.00477611924994948,46,0.03097043193772976,0.003997874460477679,0.3843647489914839
"After Anwar appeared in court with a black eye, bruised 
face, neck and arms, his case drew international attention, particularly 
from the presidents of the Philippines and Indonesia, who have raised 
the possibility they might not attend an 18-nation summit in Malaysia 
next month.",69.0,0.004136618002257896,150,-0.03145753336824216,0.004556115490559679,0.7780891611388152
"The United States would downgrade President Bill Clinton's 
visit to Kuala Lumpur next month if Anwar continued to be mistreated, 
the Wall Street Journal quoted an official in Washington as saying. 
",21.16,0.00606494980350141,124,-0.007470821965520354,0.004422523251299996,0.4830068576288209
"Clinton is scheduled to go to Malaysia for the meeting of the Asia-Pacific 
Economic Cooperation forum.",23.0,0.005740459055274969,66,0.20274725646276284,0.004357643383922839,0.7450980299164028
"Wearing a neck brace Monday after a court-ordered 
hospital checkup, Anwar was ordered to stand trial Nov. 2 on four 
charges of abusing his powers to interfere with a police investigation. 
",33.120000000000005,0.003546450440106212,113,-0.06944473699906396,0.004196099482166418,0.49941519895491554
"His trial is to halt on Nov. 14 and resume after the APEC meetings. 
",17.48,0.004562442756564006,31,-0.013159944956824607,0.003909781817435722,0.730752279630329
"He has pleaded innocent to all charges, including another corruption 
count and five charges of sodomy.",10.120000000000001,0.00302770839472067,53,-0.07461385852652233,0.0034406962069847527,0.7352766630698413
"He faces 14 years in prison and 
a fine on each corruption count and 20 years, plus whipping, on each 
sexual charge, if convicted.",34.04,0.003723698228936678,64,-0.086553132712961,0.0040371997386406296,0.758504306063618
"Anwar was arrested Sept. 20 under the 
Internal Security Act, which allows jail without trial.",17.48,0.005849569467556343,45,-0.08753324094650375,0.0039597691892258,0.7460045760649906
"Under the 
same law, police also arrested 17 people considered Anwar associates 
and a risk to national security.",31.28,0.006645150816628063,65,-0.06167656193537769,0.004319716630934879,0.7539310405345947
"As of Tuesday, 12 had been released. 
",1.84,0.001991911323771313,16,-0.0033732264969170774,0.003944781942097944,0.3906393145200444
"The UMNO supreme council was expected to prepare a list of top candidates 
for Anwar's job for Mahathir's final decision.",19.32,0.0032851365470225936,76,-0.03534384123038288,0.0042582518934308105,0.6208309102146277
"The Star newspaper, 
which is close to the government, listed the favorites as Foreign 
Minister Abdullah Ahmad Badawi and Education Minister Najib Tun Razak. 
",14.72,0.002651148370990681,104,-0.05443585592739992,0.0038153366103511072,0.7671965815288367
