Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"
",0.0,0.005641025641025641,0,0.0,0.0008121180455005256,0.26666666666666666
"ANKARA, Turkey (AP) - Prime Minister Mesut Yilmaz on Wednesday faced 
intense pressure to step down after allegations that he interfered 
in a privatization contract and helped a businessman linked to a mobster 
secure loans.",81.88000000000001,0.004313154211451964,146,-0.07604108030586426,0.005787301746664909,0.7760143053971009
"Deniz Baykal, leader of the center-left Republican party 
whose backing in parliament helps Yilmaz's minority government, said 
he would withdraw his support unless the premier resigned immediately. 
",167.44,0.007076103986153892,129,-0.05407523956751455,0.005914593731364215,0.7700675783527005
"Two opposition parties threatened to press for a motion to censure 
the government.",60.720000000000006,0.004370178899816336,51,-0.0035942337882629554,0.0055666538087706515,0.73040068577033
"The allegations were made by businessman Korkmaz Yigit, 
who claimed that Yilmaz and Gunes Taner, the economy minister, had 
encouraged him to buy the state-run bank Turkbank, offering him loans 
from other state banks to ensure that his offer was the highest bid. 
",46.0,0.008534268611839198,141,-0.09054442869984743,0.0055950261705950575,0.7777971359261636
"Yigit's allegations were carried Tuesday night on two of his TV channels 
which showed a videotape he had made to explain his version of the 
story before his detention Monday evening for questioning about the 
bidding.",10.120000000000001,0.0044834552469209124,114,-0.023043065143371556,0.00524753399494102,0.7683127063678875
"Yigit bought the bank at a public auction in August for dlrs 
600 million.",14.72,0.004048708994255404,45,-0.033964978486567855,0.004376616436786631,0.6291667041506218
"The government suspended the privatization last month 
after a lawmaker released an audio tape of a conversation supposedly 
between Yigit and mobster Alaattin Cakici.",70.84,0.005114834538834494,107,-0.03304282908721204,0.00487986071029099,0.4126916183995872
"On that earlier tape, Cakici 
was heard assuring Yigit that he will fend off rival bidders.",8.280000000000001,0.0044805055496634815,45,-0.03279432205260812,0.004448902146436577,0.7409416330235374
"It was 
not clear who made the tape, which got into the hands of an opposition 
deputy.",16.560000000000002,0.005904002928481692,33,-0.04558087672294611,0.005694719155114114,0.7142810099675777
"Yigit claimed Yilmaz and Taner were aware of Cakici's involvement 
in the bidding for the bank but urged him nevertheless to go ahead 
with the bidding.",17.48,0.0045772255092151135,71,-0.055577573805933755,0.005042753010426184,0.7582970319133615
"Yilmaz has said that an intelligence report revealing 
Yigit's ties with Cakici only reached him after Yigit won the tender. 
",4.6000000000000005,0.0064222503509595765,63,-0.05843392964965041,0.004719395438713486,0.754936715625015
"Yigit said the premier had also encouraged him to buy mass-circulation 
national newspaper Milliyet, apparently to ensure the paper's backing 
to his center-right Motherland party in elections next year.",80.04,0.0045097910526234125,129,-0.03756662429870263,0.005812854776558311,0.7698358679483754
"Milliyet's 
sale to Yigit was canceled after the scandal.",10.120000000000001,0.003535267314740577,31,-0.04106024492151976,0.0037503096909347502,0.7090409231572852
"Cakici was arrested 
in France in August.",0.0,0.004295726629405589,24,-0.011250804831858143,0.004302189711047474,0.6849105810327868
Turkey has requested his extradition.,0.92,0.0028051144613888334,24,0.04729708343822995,0.004309696356434736,0.6562955045797265
"Last month 
State Minister Eyup Asik resigned after allegations he had been in 
close contact with Cakici. 
 
",7.36,0.004420916747817126,60,-0.05898130817371466,0.0053660875931341575,0.7431475131515787
"Opposition parties lodged no-confidence motions Wednesday against 
Prime Minister Mesut Yilmaz after allegations he interfered in the 
privatization of a bank and helped a businessman linked to a mobster. 
",20.240000000000002,0.008344582299979718,134,-0.12864684525636572,0.005908693273606681,0.7707005227574321
"Yilmaz' minority government could go down if the the small, center-left 
Republican Party, which usually gives him the majority he needs in 
parliament, votes against him.",74.52000000000001,0.007503765250441934,78,-0.04820850351299238,0.005854536794052382,0.7520566998222731
"The leader of the Republicans, Deniz 
Baykal, urged Yilmaz to resign.",20.240000000000002,0.00402537483005228,44,-0.06246816597584568,0.004417348726493349,0.7322631058967809
"But the premier vowed Wednesday to 
stay on, saying he was the victim of a conspiracy.",15.64,0.002171972159158438,39,-0.028024835382306122,0.005412547268022999,0.7029830486022159
"``This is a plot 
and it can't be a reason for a resignation,'' Yilmaz said, adding 
that he intended to continue the ``struggle against organized crime.'' 
",9.200000000000001,0.002127560862899422,65,-0.044847648625900245,0.005500723330019282,0.7511288859497871
"Afterward, Baykal said the Republicans would support a no-confidence 
motion.",17.48,0.004631099743087094,52,-0.04574183747844752,0.005715203699465675,0.7227472815189694
"The leader of the Democratic Turkey Party, Husamettin Cindoruk, 
said his party might withdraw from the governing coalition.",83.72,0.006290647483400246,73,0.04911756552797485,0.005263069542240627,0.7482604251127235
"He said 
the party would announce its decision Thursday.",51.52,0.003870844017502901,29,0.0167397908882754,0.005618385446793655,0.5260837353848935
"The political turmoil 
sent the Istanbul stock market plunging 14.9 percent. 
 
",13.8,0.003148040084652826,51,0.0028162326002288715,0.004845436411544142,0.7383292760750795
"Parliament convened Thursday to vote on whether to move toward a no-confidence 
motion that could bring down the government over an organized crime 
scandal.",80.96000000000001,0.009028095990476801,87,-0.0341344175147578,0.005913524108430806,0.7520465644064207
"Thursday's vote to put the motion on the agenda will be an 
indication of the government's chances of survival, which are said 
to be extremely slim.",70.84,0.003875490590641538,74,-0.006585523167231947,0.00571992974821805,0.744287027052529
"If approved, the legislature will debate the 
motions on Monday and hold the no-confidence vote Wednesday.",16.560000000000002,0.005003664016449413,66,-0.020509482899628336,0.0057282312359177336,0.7433850219383132
"The opposition 
accuses Prime Minister Mesut Yilmaz of having ties to organized crime 
and tampering with the privatization of a state bank.",32.2,0.010124500873566348,84,-0.1555477969987726,0.005554995718906371,0.7602149582237928
