Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"
Wall Street extended a global stock selloff Thursday with the Dow 
industrials tumbling more than 200 points for a second straight day. 
",33.120000000000005,0.002443272528089417,80,0.017802054661353536,0.0022556407961196886,0.7582268642873387
"The Dow Jones industrial average, which plunged 237.90 points on Wednesday, 
fell an additional 210.09, or by 2.7 percent, to close at 7,632.53. 
",25.76,0.0017134673279619657,89,0.029981448461377378,0.0020733698188038123,0.768854961738422
Broader market indicators also sank sharply in heavy trading.,28.52,0.0014415151271637032,43,0.0032268380010857115,0.0021415863614186225,0.727886356628623
"Bank 
and technology stocks were particularly hard hit.",13.8,0.002850219654294691,26,0.026274017855526664,0.002370258595764894,0.6992137175704034
"The selling spree, 
amid worries about shrinking corporate profits and fears of new financial 
crises, left the Dow 18.3 percent, or more than 1,700 points, below 
the all-time high of 9,337.97 reached on July 17.",43.24,0.0022797733402839314,114,0.01982832040033542,0.0024526254945821837,0.7751315512071848
"It was getting closer 
to the low of 7,400 that was reached during trading Sept. 1, before 
Wall Street's best-known indicator began a comeback bid that brought 
it above 8,100 as recently as Monday.",28.52,0.0027148296937609417,96,0.03340236645522228,0.002468678106292696,0.7669531797736929
"The Dow's 12.4 percent slide 
in the third quarter, which ended Wednesday, was its worst quarterly 
performance in eight years.",22.080000000000002,0.0022730758868803602,64,0.043824389356021884,0.002277200490336727,0.7541340643379961
"It now is 3.5 percent below where it began 
this year.",36.800000000000004,0.004698128934408338,18,0.08667961937397624,0.002192699592782753,0.6513522628873827
"Stock prices earlier plunged in Asia, with Tokyo shares 
falling 1.6 percent to a new 12-year low, and shares were falling 
sharply in Europe, where Germany's central bank left interest rates 
unchanged.",65.32000000000001,0.0034804177511401076,125,0.06573361371208612,0.0024063327961067276,0.7703270376819551
"Blue chips in London sank 3.1 percent to close at new lows 
for the year, while the key index in Frankfurt, Germany, closed down 
5.5 percent and the main indicator in Paris was off 5 percent.",99.36,0.00325067644840197,103,0.052554304897168024,0.002251684229914032,0.7707169083655178
"The 
selloff in stocks has sent a flood of money into U.S. Treasury securities, 
a traditional haven in times of uncertainty.",31.28,0.001692610466521155,71,0.0266080893830259,0.002296932810668818,0.7424570979162418
"Yields on 30-year Treasury 
bonds fell further below 5 percent Thursday, reaching levels unseen 
for long-term government bonds since 1967.",67.16,0.0019929961167757357,87,0.031082835396225333,0.0024745910995172633,0.76566270655427
"Traders were alarmed to 
see prices on the New York Stock Exchange nosedive 2.9 percent on 
Wednesday, even though the Federal Reserve had lowered a key interest 
rate one-quarter percentage point on Tuesday.",43.24,0.002630247679238694,127,0.02296309928779135,0.00241073700271025,0.7697250050195228
"Some traders were disappointed 
that the cut was not deeper amid fears a go-slow approach would not 
do enough to counter the economic crises that have swept through Asia 
and Russia and are threatening Latin America.",40.480000000000004,0.002219086860950147,104,-0.02496132615613905,0.0025263852007932517,0.7688867676173782
"``The smaller-than-expected 
lowering of interest rates by the U.S. Federal Reserve has a chain 
reaction,'' said Lee Won-ho, an analyst at Samsung Securities Co. 
in Seoul, South Korea, where the main stock index fell by 1.5 percent. 
",45.080000000000005,0.0018444697053534285,136,0.029525156723377837,0.002422650399401168,0.7754650587895922
"``It is affecting Wall Street, the Japanese market, ours and others.'' 
",19.32,0.002369011490291507,30,-0.003371330752925717,0.0022302008890282697,0.7076788899683397
"The managing director of the International Monetary Fund, Michel Camdessus, 
on Thursday said the Fed made the right decision in cutting rates 
and that global powers now must push for stronger growth to offset 
steep recessions in Asia and Russia.",21.16,0.003501659690370404,141,0.015529089833218905,0.0025339908300373885,0.7745031725516689
"Asked why stock markets, particularly 
in the United States, have reacted so negatively to the Fed rate cut, 
Camdessus said he believed confidence will soon be restored, especially 
if financial leaders show resolve in their discussions over the next 
week.",66.24000000000001,0.002405156370997418,125,0.02430675301697478,0.002587444657350137,0.7700442517094959
