Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"Robotic pods take on car design

",8.280000000000001,0.024830849530134896,19,0.20448499197462738,0.019092251511562804,0.6877487109316515
"A new breed of wearable robotic vehicles that envelop drivers are being developed by Japanese car giant Toyota.

",10.120000000000001,0.020360906674380216,69,0.04959849341182157,0.020857296685965913,0.75240964608455
The company's vision for the single passenger in the 21st Century involves the driver cruising by in a four-wheeled leaf-like device or strolling along encased in an egg-shaped cocoon that walks upright on two feet.,27.6,0.03081990434985633,126,0.06155325063241164,0.022808163082140762,0.7749979122116543
"Both these prototypes will be demonstrated, along with other concept vehicles and helper robots, at the Toyota stand at the Expo 2005 in Aichi, Japan, in March 2005.",12.88,0.017409566408553682,83,-0.05471791979327871,0.020883796004137645,0.7636213206259331
"The models are being positioned as so-called personal mobility devices, which have few limits.",9.200000000000001,0.02406897898607299,47,0.11641278214935782,0.024162729040571616,0.7173689450409428
"The open leaf-like ""i-unit"" vehicle is the latest version of the concept which the company introduced last year.",24.84,0.023058624039716955,64,-0.06566087734858161,0.023657412336737803,0.7508780805087943
"Built using environmentally friendly plant-based materials, the single passenger unit is equipped with intelligent transport system technologies that allow for safe autopilot driving in specially equipped lanes.",27.6,0.02077308440327438,142,-0.00010947657976008024,0.023361882025031366,0.7718662124885171
"The model allows the user to make tight on-the-spot turns, move upright amongst other people at low speeds and can be easily switched into a reclining position at higher speeds.",17.48,0.023342696196249943,96,0.06322310218777012,0.023776733755874673,0.7677469128775918
"Body colours can be customized to suit individual preferences and a personal recognition system offers both information and music.

",12.88,0.01775221627637688,89,0.01799567772300146,0.022540423261693913,0.7544689931584632
"Also on display at the show will be the egg-shaped ""i-foot"".",4.6000000000000005,0.01630511209163344,26,0.023897784960218164,0.021804457833804233,0.6920512767905203
"This is a two-legged mountable robot like device that can be controlled with a joystick.

",13.8,0.01742104112356109,45,0.07691003624706384,0.020037298422846943,0.7213238673035058
"Standing at a height of well over seven feet (2.1 metres), the unit can walk along at a speed of about 1.35km/h (0.83mph) and navigate staircases into the bargain.",11.96,0.01895228496272753,70,0.02358424949972215,0.01890257008579748,0.7627175583232099
Mounting and dismounting is accomplished with the aid of the bird-like legs that bend over backwards.,4.6000000000000005,0.0204359456580707,51,0.002953171415841078,0.020656278790679158,0.7461698601254942
"""They are clearly what we call concept vehicles, innovative ideas which have yet to be transformed into potential products and which are a few years away from actual production,"" said Dr David Gillingwater from the Transport Studies Group at Loughborough University.",11.040000000000001,0.022364729996447067,139,-0.07680379625168557,0.023295549713035876,0.7703895219929044
"""They clearly have eye-catching appeal, which is in part the name of the game here, and are linked to the iMac and iPod-type niche which Apple have been responsible for developing and leading in recent years - new, different, hi-tech, image conscious products.",30.360000000000003,0.014331560309836781,110,-0.06679397151989341,0.023564664599277692,0.7741397864396644
"""As always with these concept vehicles, it is difficult to see 'who' they would appeal to and what their role would be in the 'personal transport' marketplace.",19.32,0.032753828147307644,61,-0.09022421841851838,0.02350498972346511,0.7365408504554977
"""

The personal transport arena is taking on a new dimension though with futuristic devices that augment human capabilities.",18.400000000000002,0.01867926129598482,73,0.09782960335550529,0.02303919181105933,0.7442118798982237
Toyota's prototypes represent the latest incarnation of wearable exoskeletons in a vehicular form that is specially focused on transport.,18.400000000000002,0.024849496603280657,94,-0.010609870394295336,0.02216448480667724,0.7568359293028675
Powered robotic exoskeletons have been the focus of much US military research over the years and Japan seems to have jumped onto the bandwagon with a wave of products being developed for specific applications.,13.8,0.02802366488383818,103,0.004207784135822508,0.023654759882437662,0.7651556703302067
"With an emerging range of devices targeted towards the ageing world population, care giving and the military, wearable exoskeletons seem to represent a new line of future technologies that meet an individual's particular mobility needs.",23.0,0.027249006363516046,127,0.07872862838184581,0.024102706386234737,0.7706067270496582
"While Toyota's prototypes are geared towards mass transport, the company says that the vehicles will allow the elderly and the disabled to achieve independent mobility.

",26.68,0.04047437282795539,87,-0.03350265269673201,0.022748315845463808,0.7573569057962592
"Experts, though, are a bit sceptical of their acceptance in this area.

",2.7600000000000002,0.022564102564102562,33,0.0040363581618691,0.01930298520721668,0.7104529288899526
"""Those with arguably the greatest needs for this sort of assistance, now and certainly in the future, are the elderly and infirm people,"" Dr Gillingwater told the BBC News website.",17.48,0.01374302602855189,84,-0.029096191341799763,0.021168980633301932,0.7631076111849646
"""You have to ask whether these sorts of vehicles will appeal to these groups.""",2.7600000000000002,0.03809792149792495,22,-0.14158634323561012,0.022887056932250696,0.6831576231472091
Design considerations also exist.,0.92,0.017291030645085578,24,0.17650957963001826,0.020283549760228402,0.6637511452701934
"Dr Erel Avineri, of the Centre for Transport and Society at the University of the West of England in Bristol said: ""The design of the introduced mobility devices is not completely adjusted to the specific needs of the elderly and the disabled.",23.92,0.02535920039389514,131,0.13726769830833904,0.022534812366154258,0.77194128003631
