Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"Owen set for skipper role

Wales number eight Michael Owen says replacing Gareth Thomas as Wales' captain will be straightforward because of the leadership quality in the squad.

",13.8,0.06466585535243129,107,-0.018289834580144004,0.051854731427205966,0.768667306296543
"""You dream about playing for Wales, but it never enters your head that you will one day captain your country,"" he said.",8.280000000000001,0.05387988044358913,39,0.008285033905823823,0.054788879072168235,0.7378613963626303
"""It's an easy job really because there are so many experienced players in the side, but it will be a massive honour.""",7.36,0.0468713082286513,40,0.24210286274477813,0.054155200254401036,0.7231247404808363
Coach Mike Ruddock says the 24-year-old should take the armband from broken thumb victim Thomas against Scotland.,2.7600000000000002,0.07521672060326115,64,-0.1500911911434915,0.05372416771108106,0.7574230234167053
"Ruddock praised Owen's contribution as vice-captain and pack leader in this year's wins over England, Italy and France, notably his role in the second-half in Paris following Thomas' injury.",9.200000000000001,0.06680567408386766,116,-0.2037621544029093,0.05627488470177828,0.7733551817182267
"The 22-cap Dragons man says that Thomas will be badly missed, though.",1.84,0.04997975844464158,30,-0.08976647901389878,0.0528021649917835,0.7322873742776498
"""Gareth is going to be a massive loss because he is a brilliant player and he has done a fantastic job since he has been captain,"" said Owen.",12.88,0.059437025601910665,55,0.2066885338892351,0.05190985025488601,0.7437989134897471
"""He has put his own unique stamp on things.",2.7600000000000002,0.05176470588235294,19,0.0008499879682400575,0.04800743888695015,0.665652466196439
We are going to miss him but the strength of the squad is shown when you have someone like Kevin Morgan to step in.,6.44,0.049708364456441945,36,-0.053750751369399045,0.05331474463323265,0.721093080171208
"""

Owen admitted the Grand Slam had been mentioned within the squad but that no-one was getting carried away with the three victories over England, Italy and France.",2.7600000000000002,0.05231340230083556,66,-0.13816050229301274,0.055587222824715635,0.7536909610602153
"""We can't get ahead of ourselves,"" he said.",0.92,0.05176470588235294,5,0.001853385425657445,0.045921363514387886,0.5310766705112585
"""We have a massive game next up and we are just looking forward to preparing for that.",4.6000000000000005,0.0468713082286513,25,0.14974844735365545,0.051242066325359284,0.6858112282710498
"""Scotland are improving all the time.",0.92,0.03850153027006961,19,-0.05595995190075783,0.0515909499553077,0.6618241143553675
Like us they did well in France and were unlucky not to get a win.,2.7600000000000002,0.039672305234400414,16,-0.1840083837693334,0.04693959781593831,0.6493816184156368
"""Against Ireland they played fantastically well in the first 15 minutes before falling away.",1.84,0.04247956900847097,36,0.004904773068006209,0.054004944987802714,0.7233091292322421
"""They are probably going on a similar journey to the one we have been on in the last couple of years.",3.68,0.038303180095718606,24,-0.0891467093740823,0.050079674995942694,0.6879732093150268
"""
",0.0,0.05176470588235294,0,0.0,0.007802117647058825,0.26666666666666666
