Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"Ring of Fire hit co-writer dies

Merle Kilgore, co-writer of the country hit Ring of Fire, has died of congestive heart failure aged 70.

",13.8,0.08509652133823171,92,0.12818827112990877,0.08192609967860204,0.7679366072658125
"He started out as a singer and songwriter before going into music management, looking after country star Hank Williams Jr.",6.44,0.07821805588489768,61,0.24223960548879367,0.07662779911994005,0.750134265349994
"He wrote Ring of Fire with June Carter Cash, the future wife of Johnny Cash who went on to score his most popular hit with the track.",8.280000000000001,0.10782476488187652,67,-0.03589522176647051,0.08431700049264827,0.7571874051512743
Kilgore had heart surgery in 2004 and was also diagnosed with lung cancer.,6.44,0.08797384047681792,41,0.22883716564190207,0.059805097153334014,0.7307597245365185
His death has been attributed to treatment he was undergoing for the cancer.,3.68,0.06580438450938352,36,0.1597155006414776,0.06297054190893793,0.709507678234236
"His first self-penned top 10 hit was Dear Mama in 1959.

",7.36,0.07258092588546293,28,0.022701000430445366,0.07685688658974607,0.7328113727103635
"One of the first songs he wrote for other artists was Wolverton Mountain, which sold 10 million copies when recorded by Claude King.",3.68,0.07011253166878789,66,-0.04649068096206614,0.07845638656120348,0.7577524017842457
"He then wrote Ring of Fire with June Carter Cash, which was about her unrequited love for Johnny, who she later married.",1.84,0.10456846982794783,52,-0.04795451810520767,0.07998692213648306,0.7417083466059986
It was first recorded by her younger sister Anita Carter before Johnny went on to make such a success of it.,2.7600000000000002,0.06332612347880012,45,-0.07590795175764167,0.08133242821857113,0.7396240445245591
June Carter Cash previously said it upset her husband when Kilgore talked about the song without crediting her and believed he should not have been credited on it.,5.5200000000000005,0.06498754129256672,73,0.006316921048146022,0.08124808283841489,0.7559841149657767
"Last year, Kilgore turned up an awards dinner in a wheelchair expecting to honour Hank Williams Jr, but instead he was the surprise recipient of a lifetime achievement award from the International Entertainment Buyers Association.
",9.200000000000001,0.07950684075522722,145,0.2585845585344637,0.07647275530211924,0.7740576216131068
