Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"Barkley fit for match in Ireland

England centre Olly Barkley has been passed fit for Sunday's Six Nations clash with Ireland at Lansdowne Road.

",8.280000000000001,0.048512929490714056,90,0.11606202984630856,0.06124884572295568,0.7681983570131262
Barkley withdrew from Bath's team for Friday's clash with Gloucester after suffering a calf injury in training.,9.200000000000001,0.09179473941550002,68,0.1823156976726615,0.05967758827298481,0.7540301543234975
Gloucester centre Henry Paul has also been cleared to play after overcoming an ankle injury.,9.200000000000001,0.050069536536447586,53,0.10339342325648941,0.06127963914513976,0.7457009156285336
"England coach Andy Robinson, who names his team on Wednesday, has called up Bath prop Duncan Bell following Phil Vickery's broken arm.",7.36,0.0686336400884367,84,0.26818425238518406,0.06310721654127803,0.7644393380604639
"With Vickery sidelined for at least six weeks and Julian White out with a neck injury, Bell could make his England debut.",6.44,0.04475794609892751,60,0.05804957945472562,0.06295989239694791,0.7531617451639858
"Bell, 30, had set his sights on an international career with Wales.",6.44,0.09478357525098796,37,-0.04720023339158971,0.05921606831311305,0.7304362508970862
"But last December, the International Rugby Board confirmed that he could only be eligible for England as he had travelled on tour with them in 1998.",2.7600000000000002,0.04491420434243395,67,0.015611375492739048,0.06012646321334169,0.7505458448446571
"""I thought I'd burned all my bridges with England when I expressed an interest in wanting to play for Wales, so it's fantastic to get this opportunity,"" he said.",6.44,0.06779342161909944,69,0.05770287882992358,0.0591501154505957,0.7497275650154157
"Bell, who featured in the England A side which beat France 30-20 10 days ago, added: ""I recognise that I got into the England A squad because of injuries.",9.200000000000001,0.13549977132425683,75,-0.14524468618095365,0.06487422559355155,0.7628816049537223
"""And it's the same again in getting into the senior squad.",2.7600000000000002,0.04133624657631476,11,-0.0655872549780535,0.051845664312959325,0.6158341438462265
But now that I have this opportunity I intend to take it fully if selected and play my heart out for my country.,8.280000000000001,0.051705286301780486,44,0.051263812262609794,0.05661763548092829,0.7313484707610002
"""

England coach Andy Robinson could take a gamble and call inexperienced Sale Sharks prop Andrew Sheridan into his front row.",9.200000000000001,0.05246893738779393,82,0.23312279102509317,0.06114731909046424,0.7575092720606772
But Sheridan favours the loosehead side of the scrum and a more likely scenario is for uncapped Bell - who was among the try-scorers when England A beat,9.200000000000001,0.04468751768907633,70,0.027656749245868587,0.06063800625336794,0.7538055803573097
"France A 30-20 nine days ago - to be drafted in.
",4.6000000000000005,0.04304224787823045,22,-0.20818072130321202,0.05811132021237192,0.7180677180581247
