Original Article,Original Summary,"('Tm',)","('Lex',)","('Luhn',)","('Lsa',)","('Tr',)","('LDA',)","('Tm', 'Lex')","('Tm', 'Luhn')","('Tm', 'Lsa')","('Tm', 'Tr')","('Tm', 'LDA')","('Lex', 'Luhn')","('Lex', 'Lsa')","('Lex', 'Tr')","('Lex', 'LDA')","('Luhn', 'Lsa')","('Luhn', 'Tr')","('Luhn', 'LDA')","('Lsa', 'Tr')","('Lsa', 'LDA')","('Tr', 'LDA')","('Tm', 'Lex', 'Luhn')","('Tm', 'Lex', 'Lsa')","('Tm', 'Lex', 'Tr')","('Tm', 'Lex', 'LDA')","('Tm', 'Luhn', 'Lsa')","('Tm', 'Luhn', 'Tr')","('Tm', 'Luhn', 'LDA')","('Tm', 'Lsa', 'Tr')","('Tm', 'Lsa', 'LDA')","('Tm', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa')","('Lex', 'Luhn', 'Tr')","('Lex', 'Luhn', 'LDA')","('Lex', 'Lsa', 'Tr')","('Lex', 'Lsa', 'LDA')","('Lex', 'Tr', 'LDA')","('Luhn', 'Lsa', 'Tr')","('Luhn', 'Lsa', 'LDA')","('Luhn', 'Tr', 'LDA')","('Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa')","('Tm', 'Lex', 'Luhn', 'Tr')","('Tm', 'Lex', 'Luhn', 'LDA')","('Tm', 'Lex', 'Lsa', 'Tr')","('Tm', 'Lex', 'Lsa', 'LDA')","('Tm', 'Lex', 'Tr', 'LDA')","('Tm', 'Luhn', 'Lsa', 'Tr')","('Tm', 'Luhn', 'Lsa', 'LDA')","('Tm', 'Luhn', 'Tr', 'LDA')","('Tm', 'Lsa', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa', 'Tr')","('Lex', 'Luhn', 'Lsa', 'LDA')","('Lex', 'Luhn', 'Tr', 'LDA')","('Lex', 'Lsa', 'Tr', 'LDA')","('Luhn', 'Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa', 'Tr')","('Tm', 'Lex', 'Luhn', 'Lsa', 'LDA')","('Tm', 'Lex', 'Luhn', 'Tr', 'LDA')","('Tm', 'Lex', 'Lsa', 'Tr', 'LDA')","('Tm', 'Luhn', 'Lsa', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA')"
tensor(0.0361),tensor(0.3812),tensor(0.2704),tensor(0.3141),tensor(0.2701),tensor(0.2199),tensor(0.2991),tensor(0.2650),tensor(0.2930),tensor(0.2622),tensor(0.2693),tensor(0.2684),tensor(0.2681),tensor(0.2887),tensor(0.2806),tensor(0.3112),tensor(0.3152),tensor(0.2534),tensor(0.2711),tensor(0.2633),tensor(0.2212),tensor(0.2250),tensor(0.2762),tensor(0.2858),tensor(0.2954),tensor(0.2941),tensor(0.2937),tensor(0.2621),tensor(0.2615),tensor(0.2624),tensor(0.2681),tensor(0.2647),tensor(0.2686),tensor(0.2856),tensor(0.2898),tensor(0.2873),tensor(0.2805),tensor(0.2829),tensor(0.3123),tensor(0.2563),tensor(0.2535),tensor(0.2664),tensor(0.2307),tensor(0.2882),tensor(0.2840),tensor(0.2835),tensor(0.2952),tensor(0.2908),tensor(0.2937),tensor(0.2622),tensor(0.2594),tensor(0.2631),tensor(0.2628),tensor(0.2851),tensor(0.2842),tensor(0.2874),tensor(0.2875),tensor(0.2530),tensor(0.2882),tensor(0.2852),tensor(0.2837),tensor(0.2905),tensor(0.2599),tensor(0.2828),tensor(0.2859)
tensor(0.0185),tensor(0.3814),tensor(0.2014),tensor(0.2506),tensor(0.1945),tensor(0.2304),tensor(0.2382),tensor(0.1937),tensor(0.2223),tensor(0.1896),tensor(0.2202),tensor(0.1995),tensor(0.1991),tensor(0.2134),tensor(0.2506),tensor(0.2477),tensor(0.2488),tensor(0.2037),tensor(0.1952),tensor(0.1898),tensor(0.2281),tensor(0.2278),tensor(0.2036),tensor(0.2106),tensor(0.2310),tensor(0.2233),tensor(0.2225),tensor(0.1931),tensor(0.1890),tensor(0.1901),tensor(0.2180),tensor(0.2139),tensor(0.1994),tensor(0.2218),tensor(0.2144),tensor(0.2124),tensor(0.2478),tensor(0.2487),tensor(0.2462),tensor(0.2049),tensor(0.2021),tensor(0.1923),tensor(0.2277),tensor(0.2162),tensor(0.2091),tensor(0.2088),tensor(0.2308),tensor(0.2265),tensor(0.2226),tensor(0.1928),tensor(0.1907),tensor(0.1904),tensor(0.2113),tensor(0.2209),tensor(0.2197),tensor(0.2125),tensor(0.2499),tensor(0.1977),tensor(0.2159),tensor(0.2133),tensor(0.2088),tensor(0.2258),tensor(0.1911),tensor(0.2183),tensor(0.2142)
tensor(0.9003),tensor(0.3819),tensor(0.4202),tensor(0.4302),tensor(0.4511),tensor(0.2219),tensor(0.4110),tensor(0.4285),tensor(0.4389),tensor(0.4332),tensor(0.3646),tensor(0.4190),tensor(0.4197),tensor(0.4551),tensor(0.3342),tensor(0.4279),tensor(0.4386),tensor(0.3556),tensor(0.4525),tensor(0.4385),tensor(0.2273),tensor(0.2327),tensor(0.4397),tensor(0.4526),tensor(0.4205),tensor(0.4409),tensor(0.4408),tensor(0.4174),tensor(0.4324),tensor(0.4324),tensor(0.3673),tensor(0.3661),tensor(0.4202),tensor(0.4147),tensor(0.4557),tensor(0.4523),tensor(0.3390),tensor(0.3431),tensor(0.4361),tensor(0.3624),tensor(0.3595),tensor(0.4423),tensor(0.2439),tensor(0.4416),tensor(0.4503),tensor(0.4502),tensor(0.4197),tensor(0.4167),tensor(0.4408),tensor(0.4190),tensor(0.4159),tensor(0.4341),tensor(0.3670),tensor(0.4148),tensor(0.4148),tensor(0.4521),tensor(0.3530),tensor(0.3647),tensor(0.4427),tensor(0.4407),tensor(0.4508),tensor(0.4179),tensor(0.4159),tensor(0.4137),tensor(0.4405)
tensor(0.0178),tensor(0.0961),tensor(0.0535),tensor(0.0715),tensor(0.0545),tensor(0.0332),tensor(0.0524),tensor(0.0518),tensor(0.0634),tensor(0.0497),tensor(0.0502),tensor(0.0521),tensor(0.0527),tensor(0.0620),tensor(0.0510),tensor(0.0700),tensor(0.0734),tensor(0.0422),tensor(0.0564),tensor(0.0510),tensor(0.0331),tensor(0.0334),tensor(0.0543),tensor(0.0619),tensor(0.0625),tensor(0.0639),tensor(0.0628),tensor(0.0503),tensor(0.0489),tensor(0.0526),tensor(0.0482),tensor(0.0502),tensor(0.0520),tensor(0.0578),tensor(0.0621),tensor(0.0630),tensor(0.0521),tensor(0.0548),tensor(0.0708),tensor(0.0429),tensor(0.0420),tensor(0.0525),tensor(0.0329),tensor(0.0605),tensor(0.0608),tensor(0.0623),tensor(0.0629),tensor(0.0600),tensor(0.0627),tensor(0.0482),tensor(0.0494),tensor(0.0519),tensor(0.0484),tensor(0.0597),tensor(0.0593),tensor(0.0628),tensor(0.0564),tensor(0.0424),tensor(0.0601),tensor(0.0590),tensor(0.0621),tensor(0.0603),tensor(0.0481),tensor(0.0588),tensor(0.0588)
tensor(0.0091),tensor(0.0961),tensor(0.0400),tensor(0.0571),tensor(0.0394),tensor(0.0354),tensor(0.0417),tensor(0.0379),tensor(0.0483),tensor(0.0359),tensor(0.0411),tensor(0.0388),tensor(0.0393),tensor(0.0459),tensor(0.0454),tensor(0.0559),tensor(0.0578),tensor(0.0344),tensor(0.0408),tensor(0.0368),tensor(0.0344),tensor(0.0341),tensor(0.0402),tensor(0.0458),tensor(0.0488),tensor(0.0487),tensor(0.0478),tensor(0.0374),tensor(0.0354),tensor(0.0382),tensor(0.0392),tensor(0.0408),tensor(0.0387),tensor(0.0450),tensor(0.0460),tensor(0.0467),tensor(0.0459),tensor(0.0477),tensor(0.0557),tensor(0.0349),tensor(0.0339),tensor(0.0380),tensor(0.0329),tensor(0.0455),tensor(0.0449),tensor(0.0461),tensor(0.0492),tensor(0.0469),tensor(0.0477),tensor(0.0357),tensor(0.0365),tensor(0.0378),tensor(0.0390),tensor(0.0465),tensor(0.0460),tensor(0.0465),tensor(0.0486),tensor(0.0334),tensor(0.0452),tensor(0.0443),tensor(0.0460),tensor(0.0470),tensor(0.0355),tensor(0.0455),tensor(0.0441)
tensor(0.4473),tensor(0.0962),tensor(0.0827),tensor(0.0979),tensor(0.0904),tensor(0.0332),tensor(0.0720),tensor(0.0835),tensor(0.0944),tensor(0.0820),tensor(0.0681),tensor(0.0810),tensor(0.0819),tensor(0.0977),tensor(0.0619),tensor(0.0959),tensor(0.1027),tensor(0.0582),tensor(0.0934),tensor(0.0847),tensor(0.0337),tensor(0.0341),tensor(0.0857),tensor(0.0973),tensor(0.0888),tensor(0.0953),tensor(0.0937),tensor(0.0789),tensor(0.0808),tensor(0.0858),tensor(0.0665),tensor(0.0691),tensor(0.0808),tensor(0.0836),tensor(0.0976),tensor(0.0986),tensor(0.0641),tensor(0.0677),tensor(0.0993),tensor(0.0593),tensor(0.0585),tensor(0.0868),tensor(0.0345),tensor(0.0919),tensor(0.0957),tensor(0.0979),tensor(0.0892),tensor(0.0854),tensor(0.0937),tensor(0.0762),tensor(0.0781),tensor(0.0848),tensor(0.0674),tensor(0.0863),tensor(0.0861),tensor(0.0984),tensor(0.0705),tensor(0.0601),tensor(0.0915),tensor(0.0905),tensor(0.0977),tensor(0.0862),tensor(0.0761),tensor(0.0855),tensor(0.0899)
tensor(0.0263),tensor(0.2060),tensor(0.1437),tensor(0.1620),tensor(0.1358),tensor(0.1368),tensor(0.1501),tensor(0.1343),tensor(0.1534),tensor(0.1347),tensor(0.1487),tensor(0.1444),tensor(0.1421),tensor(0.1524),tensor(0.1581),tensor(0.1619),tensor(0.1650),tensor(0.1380),tensor(0.1378),tensor(0.1331),tensor(0.1377),tensor(0.1395),tensor(0.1431),tensor(0.1472),tensor(0.1560),tensor(0.1535),tensor(0.1516),tensor(0.1390),tensor(0.1345),tensor(0.1355),tensor(0.1481),tensor(0.1475),tensor(0.1438),tensor(0.1493),tensor(0.1533),tensor(0.1492),tensor(0.1581),tensor(0.1559),tensor(0.1612),tensor(0.1405),tensor(0.1376),tensor(0.1345),tensor(0.1404),tensor(0.1529),tensor(0.1451),tensor(0.1460),tensor(0.1561),tensor(0.1522),tensor(0.1513),tensor(0.1392),tensor(0.1378),tensor(0.1355),tensor(0.1467),tensor(0.1485),tensor(0.1524),tensor(0.1489),tensor(0.1584),tensor(0.1371),tensor(0.1522),tensor(0.1474),tensor(0.1454),tensor(0.1513),tensor(0.1389),tensor(0.1519),tensor(0.1485)
tensor(0.0135),tensor(0.2060),tensor(0.1072),tensor(0.1293),tensor(0.0977),tensor(0.1456),tensor(0.1195),tensor(0.0981),tensor(0.1164),tensor(0.0974),tensor(0.1222),tensor(0.1075),tensor(0.1057),tensor(0.1126),tensor(0.1431),tensor(0.1289),tensor(0.1302),tensor(0.1118),tensor(0.0991),tensor(0.0959),tensor(0.1444),tensor(0.1434),tensor(0.1055),tensor(0.1085),tensor(0.1221),tensor(0.1167),tensor(0.1150),tensor(0.1024),tensor(0.0972),tensor(0.0981),tensor(0.1211),tensor(0.1198),tensor(0.1070),tensor(0.1161),tensor(0.1134),tensor(0.1102),tensor(0.1417),tensor(0.1379),tensor(0.1270),tensor(0.1133),tensor(0.1104),tensor(0.0970),tensor(0.1403),tensor(0.1147),tensor(0.1069),tensor(0.1076),tensor(0.1222),tensor(0.1188),tensor(0.1148),tensor(0.1024),tensor(0.1012),tensor(0.0981),tensor(0.1187),tensor(0.1153),tensor(0.1179),tensor(0.1100),tensor(0.1386),tensor(0.1075),tensor(0.1140),tensor(0.1103),tensor(0.1070),tensor(0.1178),tensor(0.1021),tensor(0.1173),tensor(0.1113)
tensor(0.6617),tensor(0.2063),tensor(0.2229),tensor(0.2221),tensor(0.2275),tensor(0.1366),tensor(0.2063),tensor(0.2180),tensor(0.2295),tensor(0.2228),tensor(0.2008),tensor(0.2249),tensor(0.2218),tensor(0.2404),tensor(0.1864),tensor(0.2226),tensor(0.2302),tensor(0.1922),tensor(0.2309),tensor(0.2221),tensor(0.1399),tensor(0.1429),tensor(0.2280),tensor(0.2327),tensor(0.2219),tensor(0.2297),tensor(0.2273),tensor(0.2220),tensor(0.2224),tensor(0.2235),tensor(0.2021),tensor(0.2030),tensor(0.2243),tensor(0.2169),tensor(0.2412),tensor(0.2353),tensor(0.1888),tensor(0.1883),tensor(0.2255),tensor(0.1969),tensor(0.1937),tensor(0.2243),tensor(0.1472),tensor(0.2347),tensor(0.2302),tensor(0.2316),tensor(0.2219),tensor(0.2181),tensor(0.2269),tensor(0.2225),tensor(0.2212),tensor(0.2240),tensor(0.2037),tensor(0.2161),tensor(0.2228),tensor(0.2350),tensor(0.1936),tensor(0.1966),tensor(0.2342),tensor(0.2280),tensor(0.2310),tensor(0.2176),tensor(0.2227),tensor(0.2226),tensor(0.2291)
